id_pedido,previsao_min,tempo_real_min,tempo_corrigido_min,delivery_distance,tempo_coleta,Agent_Rating,Agent_Age,Vehicle,Weather,Traffic,Area,weekend,is_grocery,jam_or_high_traffic,is_sunny_weather,tempo_criacao_sim,tempo_conclusao_sim,decisao,is_otd_corrigido,dia
pedido_1655.7999_87,88.89564761280903,104.57771532578516,74.57771532578516,3.445426940151908,15,4.5388089442285295,27,Scooter,Sunny,High,Urban,False,0,1,1,1655.7999499172404,1730.3776652430256,Intervenção_Alto_Risco,1,2
pedido_1584.5260_41,150.38112814078923,176.78139551060292,146.78139551060292,3.2887419896152585,15,4.967504998310601,30,Moto,Foggy,Jam,Metropolitian,False,0,1,0,1584.5259595516334,1731.3073550622362,Intervenção_Alto_Risco,0,2
pedido_1677.9420_101,27.83547631874987,53.73297056296601,53.73297056296601,7.175754484968519,10,4.516306271698456,27,Moto,Sandstorms,High,Urban,False,1,1,0,1677.9419738544339,1731.6749444174,Nenhuma,1,2
pedido_1594.7169_44,157.87096940102583,178.9188255092627,138.9188255092627,16.5613607900624,5,4.694282040288198,32,Moto,Windy,Jam,Urban,False,0,1,0,1594.716872193197,1733.6356977024598,Intervencao_Risco_Extremo,0,2
pedido_1693.2382_111,28.122464761182066,41.29559980103917,41.29559980103917,6.654500243237296,15,4.991299102227602,20,Scooter,Sandstorms,High,Urban,True,1,1,0,1693.2381783341982,1734.5337781352373,Nenhuma,1,2
pedido_1597.7030_46,157.73909003596353,177.49239063589474,137.49239063589474,9.333163040043083,10,4.97581127445468,31,Moto,Windy,Jam,Metropolitian,True,0,1,0,1597.7029902709055,1735.1953809068002,Intervenção_Alto_Reforçado,0,2
pedido_1667.4246_96,97.4218454659819,101.49333286526613,71.49333286526613,3.007395659459726,10,5.003955168073382,28,Scooter,Stormy,High,Urban,True,0,1,0,1667.4246403256634,1738.9179731909296,Intervenção_Alto_Risco,1,2
pedido_1628.5604_66,101.16701990350789,142.28463534517164,112.28463534517164,8.32441194609264,15,4.5790665926608956,21,Moto,Windy,High,Urban,False,0,1,0,1628.5603529401553,1740.844988285327,Intervenção_Alto_Risco,1,2
pedido_1558.2080_25,197.98941813271048,222.9511354172452,182.9511354172452,17.716342318759022,15,4.2910325456802525,34,Moto,Windy,Jam,Metropolitian,True,0,1,0,1558.2079967203167,1741.159132137562,Intervencao_Risco_Extremo,0,2
pedido_1671.1819_98,107.9296705758309,100.29783097064009,70.29783097064009,2.9398237382156784,10,5.028772442589866,27,Moto,Windy,High,Metropolitian,False,0,1,0,1671.1819496504183,1741.4797806210584,Intervenção_Alto_Risco,1,2
pedido_1644.5622_73,113.17939372941458,127.7532128113936,97.7532128113936,4.524737895530594,10,4.563280894957449,13,Moto,Windy,Jam,Metropolitian,True,0,1,0,1644.5621854389549,1742.3153982503484,Intervenção_Alto_Risco,1,2
pedido_1637.2911_68,123.86301903172145,135.04530058161612,105.04530058161612,13.737743749840583,5,4.824035560502751,28,Moto,Sandstorms,High,Metropolitian,False,0,1,0,1637.2911083538515,1742.3364089354677,Intervenção_Alto_Risco,1,2
pedido_1658.2594_90,114.32246726177316,118.71351472437976,88.71351472437976,14.134605242897866,10,4.54192517804062,26,Moto,Windy,Jam,Urban,False,0,1,0,1658.259382259278,1746.9728969836578,Intervenção_Alto_Risco,1,2
pedido_1588.3453_42,167.9593892031209,189.8017396656714,159.8017396656714,7.3141328019583005,10,4.452261957885977,25,Scooter,Foggy,Jam,Metropolitian,False,0,1,0,1588.3452873002764,1748.1470269659478,Intervenção_Alto_Risco,0,2
pedido_1609.1100_54,161.0922443022556,180.1239173113208,140.1239173113208,17.446989425960844,10,4.795729406962853,32,Moto,Windy,High,Metropolitian,False,0,1,0,1609.110025191792,1749.2339425031128,Intervencao_Risco_Extremo,0,2
pedido_1695.9029_114,39.3355763983772,55.24066445631549,55.24066445631549,4.9644254024727354,15,4.765966574019079,38,Van,Windy,High,Metropolitian,True,1,1,0,1695.9029219320407,1751.1435863883562,Nenhuma,1,2
pedido_1717.4809_126,28.529863139579078,35.49853800570534,35.49853800570534,5.784199933635801,10,4.672255854014548,23,Scooter,Windy,Jam,Urban,False,1,1,0,1717.4808592361874,1752.9793972418927,Nenhuma,1,2
pedido_1640.1856_70,124.41286937806079,134.00580968398359,114.00580968398359,5.723327792491524,5,4.77757179651474,31,Moto,Foggy,Medium,Metropolitian,True,0,0,0,1640.185574058935,1754.1913837429186,Intervenção_Médio_Risco,1,2
pedido_1708.2410_119,36.42510738793599,46.80916392714866,46.80916392714866,6.080086497034162,5,4.741896192310188,32,Moto,Foggy,High,Urban,True,1,1,0,1708.2410210066876,1755.0501849338361,Nenhuma,1,2
pedido_1665.8602_94,105.45721657235146,110.84279622410679,90.84279622410679,10.791745657766672,5,4.728384076309625,19,Moto,Windy,Low,Metropolitian,False,0,0,0,1665.8601569502243,1756.702953174331,Intervenção_Médio_Risco,1,2
pedido_1589.3641_43,198.29782114027358,208.2261989890308,168.2261989890308,17.956076197647,10,4.327347270937334,31,Moto,Stormy,High,Metropolitian,False,0,1,0,1589.3641061336953,1757.590305122726,Intervencao_Risco_Extremo,0,2
pedido_1624.6828_63,127.20386202684908,154.14770768211375,134.14770768211375,2.3865508793392753,15,4.984762400266062,35,Moto,Stormy,Medium,Urban,False,0,0,0,1624.6828480154572,1758.830555697571,Intervenção_Médio_Risco,0,2
pedido_1672.7392_100,109.41065890705815,116.45193482322904,86.45193482322904,6.085509761493618,5,4.761976236638601,26,Moto,Foggy,High,Metropolitian,False,0,1,0,1672.7391545222674,1759.1910893454965,Intervenção_Alto_Risco,1,2
pedido_1635.2428_67,109.5570893437213,124.62992901683158,124.62992901683158,6.3425014159035324,10,4.576004893083872,29,Van,Sandstorms,High,Metropolitian,False,0,1,0,1635.2428200335517,1759.8727490503832,Nenhuma,0,2
pedido_1645.5259_76,123.8896056256943,144.62782039396924,114.62782039396924,10.796904356219814,15,4.604487944612809,28,Scooter,Windy,Jam,Metropolitian,False,0,1,0,1645.5259238982405,1760.1537442922097,Intervenção_Alto_Risco,1,2
pedido_1623.8206_62,164.3444752039078,177.00472202955993,137.00472202955993,16.021741194432224,10,4.725539184060808,39,Moto,Foggy,High,Metropolitian,False,0,1,0,1623.8205991822201,1760.82532121178,Intervencao_Risco_Extremo,0,2
pedido_1694.0435_112,38.054598246628956,67.10894325980327,67.10894325980327,7.398028714837119,15,4.819296489837584,30,Scooter,Stormy,Jam,Metropolitian,False,1,1,0,1694.0435161852076,1761.152459445011,Nenhuma,1,2
pedido_1645.5367_77,126.53267130418017,146.3295604660203,116.3295604660203,12.983703390394352,10,4.647941421428088,19,Scooter,Foggy,High,Metropolitian,False,0,1,0,1645.5366993722084,1761.8662598382286,Intervenção_Alto_Risco,1,2
pedido_1682.2333_104,122.63967268640152,125.5322316772433,85.5322316772433,18.98462264147805,10,4.607845607148711,29,Scooter,Stormy,High,Metropolitian,False,0,1,0,1682.2332908714316,1767.7655225486749,Intervencao_Risco_Extremo,1,2
pedido_1672.3478_99,114.26799948647857,119.34538980540734,99.34538980540734,5.946562039313089,5,4.675959440029446,28,Moto,Windy,Low,Metropolitian,False,0,0,0,1672.3477641997888,1771.6931540051962,Intervenção_Médio_Risco,1,2
pedido_1728.7515_136,35.28811938092755,45.21232562932928,45.21232562932928,13.90039496793439,5,4.552030954993448,30,Scooter,Foggy,Medium,Urban,False,1,0,0,1728.7515207594247,1773.963846388754,Nenhuma,1,2
pedido_1727.5061_134,27.942319823515806,47.808092524468336,47.808092524468336,3.7371955078197265,10,4.9706449303303835,29,Van,Stormy,Low,Metropolitian,False,1,0,0,1727.5061285495663,1775.3142210740345,Nenhuma,1,2
pedido_1735.2794_144,30.71609302959068,40.314258823511715,40.314258823511715,19.332960528050986,10,4.664660045778834,22,Scooter,Windy,Medium,Metropolitian,False,1,0,0,1735.2793730481942,1775.5936318717058,Nenhuma,1,2
pedido_1728.1100_135,26.02650807270691,47.59951381148035,47.59951381148035,2.7465660385537967,15,4.528548888422817,27,Moto,Stormy,Medium,Metropolitian,False,1,0,0,1728.110028550095,1775.7095423615754,Nenhuma,1,2
pedido_1667.0722_95,104.08555131401549,129.4179883505379,109.41798835053791,14.99983975894868,5,4.798045980022309,29,Scooter,Sandstorms,Medium,Metropolitian,False,0,0,0,1667.0722405732638,1776.4902289238016,Intervenção_Médio_Risco,1,2
pedido_1679.5443_103,105.18033584059765,117.35210750701054,97.35210750701054,14.909019121469344,15,4.689769451873477,23,Scooter,Stormy,Medium,Metropolitian,False,0,0,0,1679.5443411661481,1776.8964486731586,Intervenção_Médio_Risco,1,2
pedido_1652.8484_83,140.8132262793167,145.27997887301257,125.27997887301257,7.203074563037659,10,4.75637941599201,31,Moto,Stormy,Medium,Metropolitian,False,0,0,0,1652.848381474866,1778.1283603478787,Intervenção_Médio_Risco,0,2
pedido_1650.8746_80,154.3212321937887,168.19055664769547,128.19055664769547,3.6658848019799817,5,4.9536348425243935,32,Moto,Windy,Jam,Metropolitian,False,0,1,0,1650.8745817356917,1779.0651383833872,Intervenção_Alto_Reforçado,0,2
pedido_1568.2249_32,155.89161864948878,211.78743330453221,211.78743330453221,7.320708121806229,15,4.793928402378704,32,Van,Windy,High,Metropolitian,False,0,1,0,1568.224888674969,1780.0123219795012,Nenhuma,0,2
pedido_1656.5454_88,131.18730969808,144.33913528864502,124.33913528864502,3.2935484599592177,5,4.660261098621229,36,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,1656.5453558399083,1780.8844911285532,Intervenção_Médio_Risco,0,2
pedido_1744.1338_151,31.036676449435994,37.79728134254222,37.79728134254222,0.0,15,4.675661362501317,20,Van,Sandstorms,High,Metropolitian,False,1,1,0,1744.1337651850574,1781.9310465275996,Nenhuma,1,2
pedido_1664.2856_93,154.24656427279018,158.27182288239877,118.27182288239877,1.926961071180798,15,4.754295265272427,33,Moto,Sandstorms,High,Metropolitian,False,0,1,0,1664.285636281473,1782.5574591638717,Intervenção_Alto_Reforçado,1,2
pedido_1654.9866_84,152.45973761760743,158.05765843137092,128.05765843137092,7.482496341086259,10,4.64753875504086,30,Moto,Stormy,High,Urban,True,0,1,0,1654.986582881859,1783.04424131323,Intervenção_Alto_Risco,0,2
pedido_1562.4678_28,190.08550481019157,221.86223395145737,221.86223395145737,14.79725970363797,5,4.204362769613722,28,Van,Sunny,Low,Metropolitian,False,0,0,1,1562.4677795341859,1784.3300134856431,Nenhuma,0,2
pedido_1655.6495_85,127.10606861105069,173.30999937649975,133.30999937649975,18.867074691001225,10,4.504044004334696,28,Moto,Foggy,High,Metropolitian,False,0,1,0,1655.6495165579036,1788.9595159344033,Intervencao_Risco_Extremo,0,2
pedido_1696.9649_115,113.92923861897607,132.70294040528233,92.70294040528235,16.11749893530233,10,4.718327753048288,27,Scooter,Sandstorms,Jam,Urban,False,0,1,0,1696.964937872798,1789.6678782780803,Intervencao_Risco_Extremo,1,2
pedido_1678.1084_102,106.16493436604769,132.92328509795593,112.92328509795593,9.513072446355608,5,4.518943096915761,24,Moto,Sandstorms,Low,Metropolitian,True,0,0,0,1678.1084068512089,1791.0316919491647,Intervenção_Médio_Risco,1,2
pedido_1740.6609_148,28.121461945159407,52.153425201245525,52.153425201245525,6.08382893982217,15,4.833994642571982,25,Scooter,Windy,High,Urban,False,1,1,0,1740.660922368798,1792.8143475700435,Nenhuma,1,2
pedido_1720.4600_129,85.24575850693591,102.45541735831534,72.45541735831534,5.39865718315661,10,4.866578635209735,25,Moto,Sunny,High,Metropolitian,False,0,1,1,1720.4600320127897,1792.915449371105,Intervenção_Alto_Risco,1,2
pedido_1655.7839_86,160.92536454525205,177.2333172178067,137.2333172178067,13.416084090175973,5,5.107937744273256,31,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,1655.7839379167979,1793.0172551346045,Intervenção_Alto_Reforçado,0,2
pedido_1709.7612_120,112.7679259756169,128.1216804172017,88.1216804172017,6.893734128040899,15,4.664249905009967,35,Scooter,Sunny,Jam,Metropolitian,False,0,1,1,1709.7612453800416,1797.8829257972434,Intervenção_Alto_Reforçado,1,2
pedido_1752.7071_158,34.17465408616562,45.67747159559972,45.67747159559972,13.364663758823271,10,4.527789402368225,29,Moto,Sandstorms,High,Metropolitian,False,1,1,0,1752.7071139208438,1798.3845855164434,Nenhuma,1,2
pedido_1779.0583_179,29.648182245767327,19.892045854633704,19.892045854633704,5.259537545418865,5,4.827932819537234,34,Moto,Sunny,High,Urban,False,1,1,1,1779.0582921560626,1798.9503380106964,Nenhuma,1,2
pedido_1723.8616_131,122.43062893436556,115.55661391101272,75.55661391101272,10.821165945638619,10,4.8110776360965914,32,Scooter,Sunny,Jam,Metropolitian,False,0,1,1,1723.8615605685327,1799.4181744795453,Intervenção_Alto_Reforçado,1,2
pedido_1652.2913_82,168.00285523964715,178.4717902302682,148.4717902302682,1.7206066815149237,15,4.349563266422954,25,Moto,Sandstorms,High,Metropolitian,True,0,1,0,1652.2912617637417,1800.7630519940099,Intervenção_Alto_Risco,0,2
pedido_1612.8787_57,174.14752147269857,188.16538545760716,188.16538545760716,10.054531672350258,5,4.462834074675525,34,Van,Sunny,High,Metropolitian,False,0,1,1,1612.8787185216743,1801.0441039792813,Nenhuma,0,2
pedido_1704.3969_117,123.33756949478557,137.8433412548216,97.84334125482161,16.47633560526375,15,5.079269414372347,30,Scooter,Sunny,High,Metropolitian,False,0,1,1,1704.3968853643694,1802.240226619191,Intervencao_Risco_Extremo,1,2
pedido_1663.6211_92,171.23998549370557,179.65412874389864,139.65412874389864,16.665780108628407,15,4.536246311069695,33,Moto,Foggy,High,Metropolitian,False,0,1,0,1663.6211389928992,1803.2752677367978,Intervencao_Risco_Extremo,0,2
pedido_1667.5416_97,123.22530974695125,155.7844969115789,135.7844969115789,0.3303954147335677,10,4.370617868807811,16,Scooter,Windy,Medium,Metropolitian,False,0,0,0,1667.5416329864813,1803.3261298980601,Intervenção_Médio_Risco,0,2
pedido_1767.3170_170,28.095258887720185,38.043608299980235,38.043608299980235,4.179357447768532,10,4.591969042318775,25,Moto,Sunny,Medium,Metropolitian,False,1,0,1,1767.3170321596137,1805.360640459594,Nenhuma,1,2
pedido_1695.2660_113,103.29573537559445,131.04076105380307,111.04076105380308,11.789727418274309,15,4.747666765361607,25,Scooter,Sandstorms,Low,Metropolitian,False,0,0,0,1695.266016825929,1806.3067778797322,Intervenção_Médio_Risco,1,2
pedido_1730.6778_138,100.1995342329212,115.89171304505183,75.89171304505183,21.332970071544647,5,4.608102730395996,26,Moto,Sunny,High,Metropolitian,False,0,1,1,1730.6778360317292,1806.569549076781,Intervencao_Risco_Extremo,1,2
pedido_1658.1257_89,156.99831447086808,181.81249713562485,151.81249713562485,4.140114477999394,10,4.26422734903035,29,Scooter,Stormy,High,Urban,False,0,1,0,1658.1257421976234,1809.9382393332482,Intervenção_Alto_Risco,0,2
pedido_1757.6712_167,29.168125349148248,53.73594095281166,53.73594095281166,6.929570391885638,10,5.002490920123451,24,Moto,Stormy,Medium,Metropolitian,True,1,0,0,1757.671209499874,1811.4071504526858,Nenhuma,1,2
pedido_1730.9019_139,110.66563416428811,110.63810127375497,80.63810127375497,13.376872383915764,5,4.555168070283673,23,Moto,Foggy,High,Other,False,0,1,0,1730.9019437805034,1811.5400450542584,Intervenção_Alto_Risco,1,2
pedido_1716.4091_125,102.76143785589444,116.3744888566857,96.3744888566857,6.634590247187253,5,4.902008572564262,26,Scooter,Foggy,Medium,Metropolitian,False,0,0,0,1716.4090892016288,1812.7835780583146,Intervenção_Médio_Risco,1,2
pedido_1735.4760_145,98.6398771389324,122.05469007203864,82.05469007203864,15.306330815609194,10,4.720358478934205,15,Moto,Sunny,High,Metropolitian,False,0,1,1,1735.476018226849,1817.5307082988877,Intervencao_Risco_Extremo,1,2
pedido_1734.3207_142,98.99911756495544,114.3245752469437,84.3245752469437,9.047239193872954,10,4.871749338216912,26,Moto,Windy,High,Urban,False,0,1,0,1734.3207180006464,1818.64529324759,Intervenção_Alto_Risco,1,2
pedido_1651.4829_81,167.65761220741527,207.25533317572499,167.25533317572499,18.00552730339591,5,4.550592248390457,34,Scooter,Stormy,High,Metropolitian,True,0,1,0,1651.482949135972,1818.7382823116968,Intervencao_Risco_Extremo,0,2
pedido_1725.0106_132,111.40552340824634,124.01667911968856,94.01667911968856,8.379827365425212,10,4.9017717933484155,18,Scooter,Windy,High,Metropolitian,False,0,1,0,1725.0105701132893,1819.027249232978,Intervenção_Alto_Risco,1,2
pedido_1731.6925_140,92.55525598967348,107.37850497639928,87.37850497639928,13.025585663072308,15,4.686835229700093,21,Moto,Sandstorms,Medium,Urban,False,0,0,0,1731.692456993719,1819.070961970118,Intervenção_Médio_Risco,1,2
pedido_1707.4011_118,122.17312099707674,136.77593628466775,116.77593628466776,7.249689583954615,15,4.590917057430295,35,Scooter,Foggy,Medium,Metropolitian,True,0,0,0,1707.4010507297,1824.1769870143678,Intervenção_Médio_Risco,1,2
pedido_1799.1190_198,31.335312300290727,25.901234083361132,25.901234083361132,5.693969265327501,10,4.81111177495686,19,Moto,Stormy,Jam,Metropolitian,True,1,1,0,1799.118953800653,1825.020187884014,Nenhuma,1,2
pedido_1778.6504_177,33.20812223208347,48.53959185914746,48.53959185914746,15.999069299150499,10,4.730360632479398,28,Moto,Stormy,High,Metropolitian,True,1,1,0,1778.6504172193954,1827.190009078543,Nenhuma,1,2
pedido_1750.0892_154,106.22225564113698,98.42574770975638,78.42574770975638,8.119160107815148,10,4.672560048568546,26,Scooter,Sandstorms,Medium,Metropolitian,False,0,0,0,1750.089248647704,1828.5149963574604,Intervenção_Médio_Risco,1,2
pedido_1690.1124_110,151.58484701448103,179.35533452457273,139.35533452457273,6.289822177206764,15,4.776170803602355,31,Moto,Foggy,High,Metropolitian,True,0,1,0,1690.1123639942316,1829.4676985188044,Intervenção_Alto_Reforçado,0,2
pedido_1800.9046_200,30.59735426266613,29.156354631320536,29.156354631320536,2.243057547464453,5,5.030192425745362,21,Scooter,Stormy,High,Metropolitian,False,1,1,0,1800.904641811289,1830.0609964426094,Nenhuma,1,2
pedido_1728.8775_137,104.2289340622281,121.42269199467454,101.42269199467454,9.862335452826843,5,4.6446977007963985,28,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,1728.8774830038917,1830.3001749985663,Intervenção_Médio_Risco,1,2
pedido_1755.1114_164,89.91595541055842,105.63894243745001,75.63894243745001,13.86494333920874,10,4.797041794051994,24,Scooter,Sunny,High,Urban,False,0,1,1,1755.1113616564528,1830.7503040939027,Intervenção_Alto_Risco,1,2
pedido_1713.2578_122,108.4283081594323,148.1931753441882,118.1931753441882,4.539085874701895,15,4.659985963987912,29,Scooter,Windy,High,Metropolitian,False,0,1,0,1713.257837356254,1831.451012700442,Intervenção_Alto_Risco,1,2
pedido_1716.0351_124,114.70480867443865,148.30807491076294,118.30807491076294,10.667715918807467,5,4.561249271175285,23,Scooter,Stormy,Jam,Urban,False,0,1,0,1716.0350848345945,1834.3431597453575,Intervenção_Alto_Risco,1,2
pedido_1722.0911_130,154.6413588496446,156.83642270823293,116.83642270823293,9.895536617184021,5,4.848289001499856,32,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,1722.091112619924,1838.9275353281569,Intervenção_Alto_Reforçado,1,2
pedido_1753.9702_161,98.75555236114808,115.66758988358701,85.66758988358701,13.899118184610787,10,4.847636228589837,24,Moto,Sunny,High,Metropolitian,False,0,1,1,1753.970159411617,1839.637749295204,Intervenção_Alto_Risco,1,2
pedido_1737.5654_146,103.75920708702063,122.46838187224172,102.46838187224172,17.231528029992127,15,4.6459923972066,29,Moto,Stormy,Medium,Metropolitian,False,0,0,0,1737.565380951712,1840.0337628239538,Intervenção_Médio_Risco,1,2
pedido_1783.0090_184,85.82182372897172,89.8210392691065,59.82103926910651,8.01312100306477,15,4.808535875887139,21,Moto,Sunny,Jam,Metropolitian,False,0,1,1,1783.0089740920582,1842.8300133611647,Intervenção_Alto_Risco,1,2
pedido_1753.3011_160,123.83909717661138,121.65187155953376,91.65187155953376,13.822060011096209,10,4.956951469141703,28,Moto,Sandstorms,Jam,Metropolitian,False,0,1,0,1753.3011060658423,1844.952977625376,Intervenção_Alto_Risco,1,2
pedido_1688.7731_108,162.75828561106567,186.22445544326632,156.22445544326632,5.433232856657364,15,4.453304547104542,26,Moto,Windy,High,Urban,False,0,1,0,1688.7731102100208,1844.9975656532872,Intervenção_Alto_Risco,0,2
pedido_1752.6940_157,102.27057156122949,113.46731450272114,93.46731450272114,4.587496544622045,10,4.673295493129577,25,Scooter,Foggy,Low,Metropolitian,True,0,0,0,1752.6940407839252,1846.1613552866463,Intervenção_Médio_Risco,1,2
pedido_1687.0059_106,160.92300050584478,159.1636086798613,159.1636086798613,12.51320241019545,5,4.815656415942792,35,Van,Windy,High,Metropolitian,True,0,1,0,1687.0058751863828,1846.169483866244,Nenhuma,0,2
pedido_1771.0557_172,88.29191872185467,106.50471190438559,76.50471190438559,11.616833442216976,10,4.532997519636837,26,Moto,Sunny,Jam,Urban,False,0,1,1,1771.0556695864943,1847.56038149088,Intervenção_Alto_Risco,1,2
pedido_1751.4251_156,102.1260439452078,116.7867409668419,96.7867409668419,14.74826961818306,15,4.81968261921593,20,Scooter,Sunny,Low,Metropolitian,False,0,0,1,1751.4251358769754,1848.2118768438174,Intervenção_Médio_Risco,1,2
pedido_1797.9047_195,31.308274843184755,50.308944334904034,50.308944334904034,4.941884481606889,5,4.788421157498267,24,Moto,Windy,Jam,Metropolitian,False,1,1,0,1797.9047393872925,1848.2136837221965,Nenhuma,1,2
pedido_1714.2646_123,160.59919268455903,174.88102529148483,134.88102529148483,11.47435102952315,10,4.795759620254935,32,Scooter,Stormy,High,Metropolitian,False,0,1,0,1714.2646024557025,1849.1456277471873,Intervenção_Alto_Reforçado,0,2
pedido_1797.3035_193,32.845815225927495,52.518899369156436,52.518899369156436,10.376089663176202,15,4.735788821177935,25,Moto,Sandstorms,High,Metropolitian,False,1,1,0,1797.303533404495,1849.8224327736516,Nenhuma,1,2
pedido_1733.1335_141,104.79776464792214,138.5630986428911,118.5630986428911,12.830111059500862,10,4.5902978894836615,28,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,1733.1334672046742,1851.6965658475654,Intervenção_Médio_Risco,1,2
pedido_1755.6325_165,108.29784245026617,116.98743419232012,96.98743419232012,13.762753190836388,10,4.775451861919643,24,Scooter,Foggy,Medium,Metropolitian,False,0,0,0,1755.6324912335876,1852.6199254259077,Intervenção_Médio_Risco,1,2
pedido_1798.4488_196,29.244899798099297,54.88283125011333,54.88283125011333,7.797686311311347,15,4.651645807283844,25,Moto,Sandstorms,Low,Metropolitian,False,1,0,0,1798.4487701892372,1853.3316014393504,Nenhuma,1,2
pedido_1788.6923_190,106.91694885028993,108.2297954981875,68.2297954981875,0.33703443599776506,10,4.826500393062542,33,Moto,Sunny,High,Metropolitian,False,0,1,1,1788.6922572937672,1856.9220527919547,Intervenção_Alto_Reforçado,1,2
pedido_1745.0504_153,108.36571727358681,142.95297655001272,112.95297655001272,6.857501599972496,15,5.0215032736519944,27,Scooter,Windy,Jam,Metropolitian,True,0,1,0,1745.0503584493013,1858.003334999314,Intervenção_Alto_Risco,1,2
pedido_1752.8713_159,123.60299243502402,126.4301135883562,106.4301135883562,12.983991805093467,5,4.604946476064851,30,Moto,Sandstorms,Low,Urban,False,0,0,0,1752.87126812453,1859.301381712886,Intervenção_Médio_Risco,1,2
pedido_1836.1384_214,26.00138267318763,24.568176347179502,24.568176347179502,17.264702497961427,5,4.515257049675093,28,Moto,Sunny,Jam,Urban,False,1,1,1,1836.1384321290518,1860.7066084762314,Nenhuma,1,2
pedido_1735.2744_143,139.09407484674813,151.14966427358954,131.14966427358954,0.0,10,4.3662205293859335,27,Scooter,Sunny,Medium,Urban,False,0,0,1,1735.2744476344276,1866.424111908017,Intervenção_Médio_Risco,0,2
pedido_1767.5210_171,100.03857654914414,121.45900771542723,101.45900771542723,1.5656915485559035,15,4.567360384808842,25,Moto,Sunny,Medium,Metropolitian,False,0,0,1,1767.5209691159469,1868.9799768313742,Intervenção_Médio_Risco,1,2
pedido_1783.1399_185,108.01952358623014,117.64684168492369,87.64684168492369,7.114216079865042,5,4.883602022727231,26,Scooter,Stormy,Jam,Metropolitian,True,0,1,0,1783.1399336796485,1870.7867753645721,Intervenção_Alto_Risco,1,2
pedido_1780.1467_182,121.9488542576989,121.33130771257134,91.33130771257134,10.381614884869013,5,5.0506317871348445,27,Moto,Windy,High,Metropolitian,True,0,1,0,1780.1467496151965,1871.4780573277678,Intervenção_Alto_Risco,1,2
pedido_1775.0553_174,100.35468814837223,126.56285003160382,96.56285003160382,6.037253310412197,15,4.659871724728094,15,Moto,Foggy,Jam,Urban,True,0,1,0,1775.0552555039685,1871.6181055355723,Intervenção_Alto_Risco,1,2
pedido_1779.7053_181,109.3038179676451,117.44966367405381,97.44966367405381,17.942333419908515,5,4.542776311931341,27,Moto,Foggy,Medium,Metropolitian,False,0,0,0,1779.7053043139017,1877.1549679879556,Intervenção_Médio_Risco,1,2
pedido_1718.2710_128,145.38698319500784,178.95245322746572,158.95245322746572,8.620541349568539,15,4.454589240516403,18,Scooter,Sunny,Medium,Metropolitian,True,0,0,1,1718.2709769188725,1877.2234301463382,Intervenção_Médio_Risco,0,2
pedido_1797.3080_194,108.2614854056043,110.97025718259322,80.97025718259322,3.3140444787126304,10,4.5629819427594205,23,Scooter,Stormy,High,Metropolitian,True,0,1,0,1797.3080234344357,1878.278280617029,Intervenção_Alto_Risco,1,2
pedido_1800.3767_199,99.22706517158689,108.26085882008812,78.26085882008812,14.917924416170354,5,4.6885325370438204,28,Scooter,Sunny,Jam,Metropolitian,False,0,1,1,1800.3767114392106,1878.6375702592986,Intervenção_Alto_Risco,1,2
pedido_1781.5489_183,93.66038806844087,120.45976171351887,100.45976171351887,16.635413406116854,15,4.862741592543665,27,Moto,Windy,Medium,Urban,True,0,0,0,1781.5488619791454,1882.0086236926643,Intervenção_Médio_Risco,1,2
pedido_1754.2478_162,114.46767519083305,147.94316091063448,127.94316091063448,0.6127638614766191,15,4.82041061407619,30,Moto,Foggy,Medium,Metropolitian,True,0,0,0,1754.2477860231472,1882.1909469337818,Intervenção_Médio_Risco,0,2
pedido_1859.6037_228,27.320361437399114,23.711584811235664,23.711584811235664,9.926836372583285,15,4.857129348934332,29,Moto,Stormy,High,Other,True,1,1,0,1859.6037036571797,1883.3152884684155,Nenhuma,1,2
pedido_1804.6380_202,108.16723635281417,109.49917983746367,79.49917983746367,6.992459022834376,5,4.676824323647953,20,Moto,Stormy,High,Metropolitian,False,0,1,0,1804.6380128121928,1884.1371926496565,Intervenção_Alto_Risco,1,2
pedido_1829.3598_211,30.552931559733693,55.837984595917106,55.837984595917106,9.914441627784019,5,4.730976625448743,28,Moto,Sandstorms,High,Metropolitian,False,1,1,0,1829.359795808701,1885.197780404618,Nenhuma,1,2
pedido_1689.6845_109,180.61762791042773,216.29153034111445,196.29153034111445,18.36428116601818,10,4.495446216456342,27,Moto,Sunny,Medium,Urban,False,0,0,1,1689.684456492808,1885.9759868339224,Intervenção_Médio_Risco,0,2
pedido_1788.4519_189,121.07103472642184,131.4434136851744,101.44341368517439,13.317468093111973,15,4.8658315010702955,24,Moto,Stormy,Jam,Metropolitian,False,0,1,0,1788.451935031878,1889.8953487170525,Intervenção_Alto_Risco,1,2
pedido_1761.6141_168,127.29330059964035,158.98075471319765,128.98075471319765,12.828898635482416,10,4.547012520506684,23,Scooter,Foggy,High,Metropolitian,True,0,1,0,1761.6141185180609,1890.5948732312586,Intervenção_Alto_Risco,0,2
