id_pedido,previsao_min,tempo_real_min,tempo_corrigido_min,delivery_distance,tempo_coleta,Agent_Rating,Vehicle,Weather,Traffic,Area,weekend,is_grocery,jam_or_high_traffic,is_sunny_weather,tempo_criacao_sim,tempo_conclusao_sim,decisao,is_otd
pedido_498.8011111928094_347,136.4653048889557,97.93198869246544,97.93198869246544,9.076401802002374,10,4.313513242447042,Moto,Foggy,Low,Metropolitian,False,0,0,0,498.8011111928094,606.7330998852749,Nenhuma,1
pedido_513.6077879846058_365,98.5285790259287,79.15547327134024,79.15547327134024,1.1748120071623394,15,4.45913462003514,Moto,Foggy,Low,Urban,False,0,0,0,513.6077879846058,607.7632612559461,Nenhuma,1
pedido_496.3759332716463_345,132.36481215780856,102.45702487381081,102.45702487381081,3.5516215405647165,10,4.695882393041024,Van,Sandstorms,High,Metropolitian,False,0,1,0,496.3759332716463,608.8329581454572,Nenhuma,1
pedido_482.51921345257017_336,151.0083757108442,136.92714620500925,121.92714620500925,16.822220716848165,5,4.551431582048964,Moto,Foggy,Jam,Metropolitian,False,0,1,0,482.51921345257017,609.4463596575795,Aumento_Velocidade,0
pedido_494.3561373825298_343,126.49453616799754,120.43494083504575,105.43494083504575,0.5630606521734336,10,4.516325762398613,Moto,Stormy,High,Metropolitian,False,0,1,0,494.3561373825298,609.7910782175755,Aumento_Velocidade,0
pedido_502.91434040073136_351,104.80928965537505,98.74764930962463,98.74764930962463,3.8417478753935983,10,4.47824499570395,Van,Sunny,High,Metropolitian,False,0,1,1,502.91434040073136,611.661989710356,Nenhuma,1
pedido_451.8994840424862_313,186.23948076384903,170.5476867840622,155.5476867840622,14.191823267504576,5,4.284660023532016,Scooter,Windy,Medium,Metropolitian,True,0,0,0,451.8994840424862,612.4471708265485,Rota_Reduzida,0
pedido_508.06649223714106_355,98.81217428562465,90.51434738408547,90.51434738408547,8.055739846071672,15,4.7018418560185635,Moto,Foggy,Low,Metropolitian,False,0,0,0,508.06649223714106,613.5808396212266,Nenhuma,1
pedido_505.8895978318925_353,128.42390397577498,112.75453827708532,97.75453827708532,2.28296157315504,10,4.64921321344144,Moto,Stormy,High,Urban,False,0,1,0,505.8895978318925,613.6441361089778,Aumento_Velocidade,0
pedido_572.5671573958297_404,46.62750771350618,31.56294510182174,31.56294510182174,10.899684416958717,10,4.9572216084996334,Van,Sandstorms,Jam,Metropolitian,True,1,1,0,572.5671573958297,614.1301024976514,Nenhuma,1
pedido_499.33273991259944_348,132.07070184250608,115.16648476216054,100.16648476216054,9.515191235281566,15,4.628941556850739,Moto,Windy,High,Urban,True,0,1,0,499.33273991259944,614.49922467476,Aumento_Velocidade,0
pedido_509.3011703261807_359,126.58022328605264,110.76165248647528,95.76165248647528,1.161681971771067,10,4.737192207485594,Scooter,Windy,Jam,Urban,False,0,1,0,509.3011703261807,615.062822812656,Aumento_Velocidade,0
pedido_511.51647363225715_362,136.26392007022133,116.76462301978894,101.76462301978894,13.851358169248508,10,4.610034856577716,Moto,Stormy,Jam,Metropolitian,True,0,1,0,511.51647363225715,623.2810966520461,Aumento_Velocidade,0
pedido_445.58951529280785_305,200.62858179841854,185.36206974621263,170.36206974621263,16.994300940011158,10,4.228853124124346,Moto,Foggy,Jam,Metropolitian,False,0,1,0,445.58951529280785,625.9515850390205,Aumento_Velocidade,0
pedido_477.7619644161461_333,152.73728675095995,160.66234124248305,145.66234124248305,14.999297411300812,5,4.538079915730744,Moto,Foggy,Jam,Metropolitian,False,0,1,0,477.7619644161461,628.4243056586291,Aumento_Velocidade,0
pedido_500.1309605287303_349,127.4645983255548,113.88397902519952,113.88397902519952,1.3168565245415431,15,4.621847858152478,Van,Stormy,High,Metropolitian,False,0,1,0,500.1309605287303,629.0149395539299,Nenhuma,0
pedido_505.10802700814014_352,130.96223913529008,124.54432349485896,109.54432349485896,4.073805288825273,15,4.67235036609005,Moto,Sandstorms,Medium,Urban,False,0,0,0,505.10802700814014,629.6523505029992,Rota_Reduzida,0
pedido_541.4142350457091_385,120.35502820072517,98.79250742819019,78.79250742819019,4.507566333312309,10,5.0,Moto,Stormy,Jam,Other,True,0,1,0,541.4142350457091,630.2067424738993,Rota_Reduzida,1
pedido_508.4532626934684_358,132.5890508583103,132.16797923793388,117.16797923793388,14.52613743365574,5,4.55593122333523,Scooter,Windy,High,Metropolitian,False,0,1,0,508.4532626934684,630.6212419314022,Aumento_Velocidade,0
pedido_471.85413886451505_327,172.18665434409522,164.65017857568017,149.65017857568017,1.0194863974370447,10,4.384857237980607,Scooter,Foggy,High,Urban,False,0,1,0,471.85413886451505,631.5043174401952,Aumento_Velocidade,0
pedido_593.8948805787796_420,41.315824596511796,34.51244335752541,34.51244335752541,0.0,5,4.576115474271626,Moto,Sunny,High,Urban,False,1,1,1,593.8948805787796,633.407323936305,Nenhuma,1
pedido_508.1781987312209_356,143.77573389795361,136.94692882590076,121.94692882590076,16.542367257334774,5,4.773097935197693,Moto,Foggy,High,Metropolitian,True,0,1,0,508.1781987312209,635.1251275571216,Aumento_Velocidade,0
pedido_506.1863832202963_354,151.2589004017978,139.52457562091854,124.52457562091854,17.0612509841705,5,4.595523733978963,Moto,Foggy,Jam,Metropolitian,True,0,1,0,506.1863832202963,635.7109588412148,Aumento_Velocidade,0
pedido_530.9467570734607_376,104.36630742790294,90.87190716585307,90.87190716585307,10.936405320464837,15,4.474334210910548,Moto,Windy,Low,Metropolitian,False,0,0,0,530.9467570734607,636.8186642393138,Nenhuma,1
pedido_508.21530611590316_357,150.22018937557937,133.6552091682925,118.65520916829249,12.660576697996204,10,4.669469386237446,Moto,Foggy,Jam,Metropolitian,False,0,1,0,508.21530611590316,636.8705152841956,Aumento_Velocidade,0
pedido_527.0906096051908_372,139.70864792478278,110.52331596107908,95.52331596107908,11.605275764800782,15,4.451899208915577,Scooter,Stormy,Jam,Metropolitian,False,0,1,0,527.0906096051908,637.6139255662699,Aumento_Velocidade,0
pedido_528.908512160591_373,135.45155639526504,113.77201467297894,98.77201467297894,7.146188670247847,10,5.0,Scooter,Windy,High,Urban,False,0,1,0,528.908512160591,637.68052683357,Aumento_Velocidade,0
pedido_512.2795588250684_363,137.1732497899251,132.33658841800715,117.33658841800715,15.391120728993844,10,5.0,Moto,Windy,High,Metropolitian,False,0,1,0,512.2795588250684,639.6161472430756,Aumento_Velocidade,0
pedido_510.26834575320373_361,132.72734574124223,135.06874028369998,120.06874028369998,3.1014835726711825,10,4.567094100554148,Scooter,Sandstorms,Medium,Urban,True,0,0,0,510.26834575320373,640.3370860369037,Rota_Reduzida,0
pedido_526.5434085233061_371,104.34623099988744,109.32793555083431,109.32793555083431,9.487818145028386,5,4.764149946990575,Moto,Sandstorms,Low,Metropolitian,True,0,0,0,526.5434085233061,640.8713440741404,Nenhuma,1
pedido_489.3776010696501_338,178.490289047048,151.99963468236902,136.99963468236902,8.498721552277063,15,4.233681224421987,Moto,Foggy,High,Urban,True,0,1,0,489.3776010696501,641.3772357520191,Aumento_Velocidade,0
pedido_516.3677086837591_368,137.1053797399156,132.35643758105073,117.35643758105073,6.48432491475802,10,5.0,Moto,Sandstorms,High,Metropolitian,False,0,1,0,516.3677086837591,643.7241462648099,Aumento_Velocidade,0
pedido_529.2046584408944_374,123.41894986164664,116.018288581561,101.018288581561,2.486224148558954,15,4.650704235789438,Moto,Stormy,Jam,Metropolitian,False,0,1,0,529.2046584408944,645.2229470224554,Aumento_Velocidade,0
pedido_530.3438942616722_375,136.20554377668626,121.99367030516859,106.99367030516859,15.130661132043459,10,4.620923533773761,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,530.3438942616722,647.3375645668408,Rota_Reduzida,0
pedido_480.26847176834775_334,173.12440950352806,177.18013244909224,162.18013244909224,0.0,5,4.29942290744194,Scooter,Foggy,Jam,Metropolitian,False,0,1,0,480.26847176834775,647.44860421744,Aumento_Velocidade,0
pedido_544.2176213240459_389,109.19217232909575,96.12567846298114,96.12567846298114,18.39660429727208,10,4.55859933775596,Moto,Foggy,Low,Other,True,0,0,0,544.2176213240459,650.343299787027,Nenhuma,1
pedido_494.7481026953041_344,168.94680540410704,161.2437965163543,146.2437965163543,16.256691342289162,10,4.370663970911283,Scooter,Sunny,Medium,Metropolitian,True,0,0,1,494.7481026953041,650.9918992116584,Rota_Reduzida,0
pedido_514.5833188739252_366,133.64441369650768,126.71132661211868,126.71132661211868,1.6912500184623114,10,4.81054884252271,Van,Foggy,High,Metropolitian,False,0,1,0,514.5833188739252,651.2946454860439,Nenhuma,0
pedido_520.3461126286227_369,130.86311520880452,141.0435041497391,126.0435041497391,8.733538943918347,5,4.8186705451901615,Scooter,Stormy,Medium,Metropolitian,False,0,0,0,520.3461126286227,651.3896167783618,Rota_Reduzida,0
pedido_575.2315436750254_409,102.20348431206632,88.60521834080839,73.60521834080839,9.841706815128298,5,4.800499616105211,Moto,Sunny,High,Metropolitian,True,0,1,1,575.2315436750254,653.8367620158338,Aumento_Velocidade,1
pedido_586.2938412250693_417,44.26775906096393,57.69441863642146,57.69441863642146,7.113474089795549,10,4.803813560181382,Scooter,Sandstorms,High,Urban,False,1,1,0,586.2938412250693,653.9882598614907,Nenhuma,1
pedido_541.5510373532928_386,135.00560599894268,112.4630274977838,97.4630274977838,13.124280728783631,15,4.797560643135347,Moto,Sandstorms,High,Metropolitian,True,0,1,0,541.5510373532928,654.0140648510767,Aumento_Velocidade,0
pedido_545.2666392674178_390,125.56743247448405,118.9117610800153,103.9117610800153,8.054243552222866,5,4.948270908642503,Scooter,Foggy,Medium,Metropolitian,False,0,0,0,545.2666392674178,654.178400347433,Rota_Reduzida,0
pedido_538.6623718803629_381,135.22660422579312,116.32727297940204,101.32727297940204,5.91139559279633,15,4.573642017504692,Moto,Stormy,Medium,Metropolitian,False,0,0,0,538.6623718803629,654.9896448597649,Rota_Reduzida,0
pedido_486.25651204081845_337,184.55158189368044,174.23999018465122,159.23999018465122,17.29681742021788,10,4.41007488868714,Moto,Windy,High,Metropolitian,False,0,1,0,486.25651204081845,655.4965022254696,Aumento_Velocidade,0
pedido_533.161997414933_378,135.08688699449948,134.0663566202214,114.0663566202214,16.389017114441085,10,4.966203196842317,Moto,Sandstorms,High,Semi-Urban,False,0,1,0,533.161997414933,657.2283540351544,Rota_Reduzida,0
pedido_539.618663137737_383,102.97554539623748,113.09726805831284,113.09726805831284,4.345768198588896,5,4.767888406152898,Moto,Sandstorms,Low,Metropolitian,True,0,0,0,539.618663137737,657.7159311960498,Nenhuma,1
pedido_542.8653278819065_388,127.54773593806772,127.47655652082108,107.47655652082108,12.41880728818302,10,4.689967925750674,Moto,Sandstorms,High,Other,False,0,1,0,542.8653278819065,660.3418844027276,Rota_Reduzida,0
pedido_542.6327171321307_387,130.96773939969435,106.47803662277136,106.47803662277136,13.235665020630064,15,4.693494344441815,Van,Stormy,High,Metropolitian,True,0,1,0,542.6327171321307,664.110753754902,Nenhuma,0
pedido_534.4516045037705_380,131.94812532007936,137.8010148961049,122.8010148961049,6.109921150577653,10,4.67746346735761,Scooter,Windy,High,Urban,False,0,1,0,534.4516045037705,667.2526193998754,Aumento_Velocidade,0
pedido_595.7270319834079_422,98.97229356687076,83.34412489194432,68.34412489194432,1.0239528349375107,5,4.762186251969962,Scooter,Sunny,High,Metropolitian,True,0,1,1,595.7270319834079,669.0711568753522,Aumento_Velocidade,1
pedido_548.3487887030348_391,141.76448917621173,122.2783845549645,107.2783845549645,17.0718855737819,15,4.951348544561017,Moto,Sandstorms,Jam,Metropolitian,False,0,1,0,548.3487887030348,670.6271732579993,Aumento_Velocidade,0
pedido_565.0437093701565_397,132.89774736449783,107.44293374441726,92.44293374441726,5.911751337552927,15,5.0,Scooter,Windy,High,Metropolitian,False,0,1,0,565.0437093701565,672.4866431145738,Aumento_Velocidade,0
pedido_555.0746610593726_392,128.04830767786407,123.82824490542188,108.82824490542188,6.857584974695751,10,4.921145079547351,Scooter,Stormy,High,Metropolitian,False,0,1,0,555.0746610593726,673.9029059647945,Aumento_Velocidade,0
pedido_533.6364524838086_379,133.0414176924107,147.4090720099661,132.4090720099661,16.160902946698528,10,4.745557775735554,Scooter,Stormy,Medium,Metropolitian,False,0,0,0,533.6364524838086,676.0455244937748,Rota_Reduzida,0
pedido_569.3388045441376_401,134.86997230261818,107.64886533864167,92.64886533864167,12.927468199002186,15,4.54365243948414,Scooter,Windy,High,Metropolitian,True,0,1,0,569.3388045441376,676.9876698827793,Aumento_Velocidade,0
pedido_568.9630824357104_400,129.78896486355157,113.14811840318058,98.14811840318058,6.923058243775299,10,4.819364647333816,Moto,Foggy,Jam,Urban,False,0,1,0,568.9630824357104,677.1112008388909,Aumento_Velocidade,0
pedido_540.2208389012558_384,144.9583729253941,151.9017278485108,136.9017278485108,16.719287370117847,5,4.999542796618793,Moto,Foggy,Medium,Metropolitian,False,0,0,0,540.2208389012558,682.1225667497665,Rota_Reduzida,0
pedido_567.5761923951253_398,136.32217717839816,126.52148930720503,111.52148930720503,9.532738088931751,5,4.709921357084167,Moto,Sandstorms,Medium,Metropolitian,True,0,0,0,567.5761923951253,684.0976817023303,Rota_Reduzida,0
pedido_569.5924561556488_402,132.0143942073065,120.10373492600527,105.10373492600527,5.766020737415762,10,4.689255246150491,Moto,Sandstorms,High,Metropolitian,False,0,1,0,569.5924561556488,684.6961910816541,Aumento_Velocidade,0
pedido_557.2384479262047_393,133.64525976224732,137.60258106905263,122.60258106905263,9.449169068798755,5,4.579369112014375,Moto,Foggy,High,Metropolitian,True,0,1,0,557.2384479262047,684.8410289952574,Aumento_Velocidade,0
pedido_578.1469520306085_411,104.77482910673133,110.64128782898896,95.64128782898896,14.510116624093396,15,4.79978569918395,Scooter,Sunny,Medium,Metropolitian,True,0,0,1,578.1469520306085,688.7882398595975,Rota_Reduzida,0
pedido_592.0978350213735_419,99.62715641296285,107.33358042539604,92.33358042539604,4.259570020223809,5,4.674901801719063,Moto,Sunny,High,Metropolitian,True,0,1,1,592.0978350213735,689.4314154467695,Aumento_Velocidade,1
pedido_613.5288053683317_429,98.28570467832726,82.4216832918499,67.4216832918499,4.6148413589197155,10,4.931882506538798,Moto,Sunny,Medium,Metropolitian,False,0,0,1,613.5288053683317,690.9504886601817,Rota_Reduzida,1
pedido_634.4252781979953_441,43.877198893665906,51.87171619637317,51.87171619637317,7.7685657592240895,5,4.957826930283374,Moto,Windy,Medium,Metropolitian,False,1,0,0,634.4252781979953,691.2969943943685,Nenhuma,1
pedido_574.9541798336129_407,98.43977721174991,106.97368983141841,106.97368983141841,8.556218663958987,10,4.782935810060398,Van,Foggy,Low,Metropolitian,True,0,0,0,574.9541798336129,691.9278696650313,Nenhuma,1
pedido_568.7991096671957_399,130.52919689141433,134.38080049642852,119.38080049642852,7.736035254548635,5,4.571784292592243,Scooter,Windy,Jam,Metropolitian,True,0,1,0,568.7991096671957,693.1799101636242,Aumento_Velocidade,0
pedido_574.7366735054703_406,131.3211239078799,119.07280605639724,104.07280605639724,8.331186637912273,15,4.910551594132551,Scooter,Stormy,Medium,Metropolitian,False,0,0,0,574.7366735054703,693.8094795618675,Rota_Reduzida,0
pedido_559.7291327941289_395,140.58333922900198,129.34050961902665,129.34050961902665,14.470887070637723,5,4.513483852847942,Van,Foggy,High,Metropolitian,False,0,1,0,559.7291327941289,694.0696424131555,Nenhuma,0
pedido_578.1583185729714_412,134.12547944357516,116.55479891312268,101.55479891312268,4.727574219791105,15,4.684232537475233,Scooter,Foggy,High,Metropolitian,False,0,1,0,578.1583185729714,694.7131174860941,Aumento_Velocidade,0
pedido_538.8907205223725_382,167.59679935535937,144.8395575907775,144.8395575907775,16.611967988813063,15,4.380693395685347,Moto,Sunny,Low,Metropolitian,False,0,0,1,538.8907205223725,698.73027811315,Nenhuma,0
pedido_576.6072971443693_410,141.234304302999,128.10000842826256,113.10000842826256,17.84632800286227,10,4.890131587385763,Moto,Foggy,High,Metropolitian,False,0,1,0,576.6072971443693,699.7073055726319,Aumento_Velocidade,0
pedido_569.9239133996049_403,135.70219774479654,140.69658418250887,125.69658418250887,13.757281747077869,5,4.501379858725293,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,569.9239133996049,700.6204975821138,Aumento_Velocidade,0
pedido_615.495414766218_431,94.6225796712165,72.36922319906935,72.36922319906935,8.719641452621106,15,4.775832979379024,Scooter,Sunny,Low,Other,False,0,0,1,615.495414766218,702.8646379652873,Nenhuma,1
pedido_574.7128159628417_405,135.0950114883197,140.17732694307622,125.17732694307622,5.67521049515439,5,4.621152342495372,Scooter,Stormy,Medium,Urban,True,0,0,0,574.7128159628417,704.8901429059179,Rota_Reduzida,0
pedido_622.2116565274218_435,101.37489738613907,85.811986245943,85.811986245943,3.0590448261882206,5,4.981208067307079,Scooter,Windy,Low,Metropolitian,False,0,0,0,622.2116565274218,713.0236427733648,Nenhuma,1
pedido_617.0662549968641_432,129.75177068621898,106.19464877438922,91.19464877438922,0.33244194579603015,5,4.602185738556654,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,617.0662549968641,713.2609037712533,Rota_Reduzida,1
pedido_578.6591560190598_413,135.35273384526806,147.13504591850034,132.13504591850034,16.113830501777645,5,4.812682221121636,Moto,Windy,Medium,Urban,False,0,0,0,578.6591560190598,715.79420193756,Rota_Reduzida,0
pedido_641.6039922888002_450,98.77794724109636,74.51828327331683,59.518283273316825,2.1131958631016836,15,4.692956588517042,Scooter,Sunny,High,Metropolitian,True,0,1,1,641.6039922888002,716.122275562117,Aumento_Velocidade,1
pedido_689.4020607212946_477,63.90526776231826,32.421562190983906,17.421562190983906,7.155854847464952,10,4.439638156712232,Moto,Stormy,Medium,Metropolitian,False,1,0,0,689.4020607212946,716.8236229122784,Rota_Reduzida,1
pedido_587.7551889626203_418,131.0781258901124,135.070398983451,120.07039898345101,7.6378388684372,10,4.916176142137711,Moto,Sandstorms,High,Metropolitian,False,0,1,0,587.7551889626203,717.8255879460713,Aumento_Velocidade,0
pedido_585.5727685735013_416,128.10338629484463,137.72446428039552,122.72446428039552,3.8728003652813134,10,4.629265452406871,Scooter,Stormy,High,Metropolitian,False,0,1,0,585.5727685735013,718.2972328538968,Aumento_Velocidade,0
pedido_623.7872976366546_437,102.19858904130157,84.65329936126919,84.65329936126919,13.559408578529641,10,4.612645119547901,Van,Windy,Low,Metropolitian,False,0,0,0,623.7872976366546,718.4405969979238,Nenhuma,1
pedido_611.6092675998725_426,130.35038718624247,118.92626732841197,103.92626732841197,4.958392233362236,10,4.89275163900341,Moto,Sandstorms,High,Metropolitian,True,0,1,0,611.6092675998725,725.5355349282845,Aumento_Velocidade,0
pedido_612.4389148579622_427,101.55582003085014,107.67379350318078,107.67379350318078,5.66350520342969,10,4.783653274360519,Moto,Stormy,Low,Metropolitian,False,0,0,0,612.4389148579622,730.112708361143,Nenhuma,1
pedido_579.279600165628_414,151.67621518668162,156.74744606856922,141.74744606856922,19.138172115507754,10,4.580391182677489,Moto,Foggy,Jam,Metropolitian,False,0,1,0,579.279600165628,731.0270462341973,Aumento_Velocidade,0
pedido_575.0134292346149_408,174.9314636945645,156.97850762573768,141.97850762573768,8.689886530743156,15,4.421689848788132,Scooter,Windy,High,Urban,True,0,1,0,575.0134292346149,731.9919368603526,Aumento_Velocidade,0
pedido_638.7876555225205_444,134.6503353003255,104.0188427496507,89.0188427496507,8.933744977520007,5,4.677324606595755,Scooter,Sandstorms,Medium,Metropolitian,False,0,0,0,638.7876555225205,732.8064982721712,Rota_Reduzida,1
pedido_604.8720511704963_425,134.26524228980983,140.5131535005311,125.5131535005311,4.195921963652657,5,4.820932243348214,Moto,Windy,Medium,Urban,False,0,0,0,604.8720511704963,735.3852046710274,Rota_Reduzida,0
pedido_618.4632319628776_433,137.3976473499776,118.69592556959674,103.69592556959674,13.122867345217658,15,5.0,Scooter,Sandstorms,Medium,Urban,False,0,0,0,618.4632319628776,737.1591575324743,Rota_Reduzida,0
pedido_595.0323404530587_421,150.54515122381375,152.57321016569674,137.57321016569674,14.31136188597489,5,4.934468464984347,Scooter,Foggy,Jam,Metropolitian,True,0,1,0,595.0323404530587,737.6055506187555,Aumento_Velocidade,0
pedido_622.7833463510664_436,136.14090781752412,121.10820274086069,106.10820274086069,18.90457279469802,10,4.745575355572324,Scooter,Windy,High,Metropolitian,True,0,1,0,622.7833463510664,738.8915490919271,Aumento_Velocidade,0
pedido_613.4895317629683_428,128.680595114194,116.47590886933119,116.47590886933119,7.522998237387998,10,4.589383639173738,Van,Stormy,Jam,Metropolitian,True,0,1,0,613.4895317629683,739.9654406322995,Nenhuma,0
pedido_629.3024717156419_439,128.5701615747001,121.1445383753552,106.1445383753552,6.896458615023737,5,4.783946598398645,Moto,Stormy,High,Urban,False,0,1,0,629.3024717156419,740.4470100909971,Aumento_Velocidade,0
pedido_613.9236954345603_430,130.78116501634756,137.83219030840314,122.83219030840314,5.165406152074725,5,4.532413621914438,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,613.9236954345603,741.7558857429634,Aumento_Velocidade,0
pedido_653.2735474820279_457,98.09455266861596,93.64589248698293,78.64589248698293,4.980035252484896,10,4.668368449749423,Moto,Sunny,High,Urban,False,0,1,1,653.2735474820279,741.9194399690108,Aumento_Velocidade,1
pedido_635.1367486995365_442,99.8285228316992,96.9662131654436,96.9662131654436,5.570299824400711,10,4.456208545534621,Moto,Foggy,Low,Metropolitian,False,0,0,0,635.1367486995365,742.1029618649801,Nenhuma,1
pedido_624.9453574533014_438,130.53914308432832,128.9671312649537,113.96713126495371,5.666359407490249,5,4.608451306285483,Moto,Windy,High,Metropolitian,False,0,1,0,624.9453574533014,743.9124887182552,Aumento_Velocidade,0
pedido_603.8100252678125_424,133.03987330531243,135.72203859596794,135.72203859596794,14.632348424909367,5,4.602124177167736,Van,Stormy,Jam,Urban,False,0,1,0,603.8100252678125,744.5320638637804,Nenhuma,0
pedido_582.4694652898389_415,173.69503603764525,174.36251263927053,159.36251263927053,2.560417788556546,5,4.153223769180411,Scooter,Foggy,Medium,Metropolitian,False,0,0,0,582.4694652898389,746.8319779291095,Rota_Reduzida,0
pedido_657.5082318691993_460,100.04957704095109,80.08665041187756,80.08665041187756,9.086989398784048,10,4.8411375040651015,Moto,Windy,Low,Metropolitian,True,0,0,0,657.5082318691993,747.5948822810769,Nenhuma,1
pedido_619.9988326512054_434,150.8605800542226,138.0573332015746,123.05733320157461,17.120965026270348,5,4.561340523949989,Scooter,Foggy,Jam,Metropolitian,False,0,1,0,619.9988326512054,748.0561658527799,Aumento_Velocidade,0
pedido_666.9500674803717_468,109.54164704749574,91.14412961585006,76.14412961585006,19.001978768709456,5,4.89308706707938,Scooter,Sunny,Jam,Metropolitian,False,0,1,1,666.9500674803717,748.0941970962217,Aumento_Velocidade,1
pedido_636.6366465230313_443,134.6154842922761,123.09466667813726,108.09466667813726,18.19771688517717,10,4.935964155541367,Moto,Windy,High,Metropolitian,False,0,1,0,636.6366465230313,754.7313132011686,Aumento_Velocidade,0
pedido_641.1924467519485_448,131.24959913617099,114.11970669042782,99.11970669042782,6.442261434103154,15,4.474590425838537,Scooter,Sandstorms,High,Urban,False,0,1,0,641.1924467519485,755.3121534423764,Aumento_Velocidade,0
pedido_640.3180444216423_446,98.90884907823967,105.73741261250211,105.73741261250211,7.292458718053364,10,4.6269778577441345,Van,Sunny,Jam,Metropolitian,False,0,1,1,640.3180444216423,756.0554570341444,Nenhuma,1
pedido_662.6810628877928_464,110.77985590027896,99.70901868977828,84.70901868977828,11.404920551392182,10,4.851458563905083,Moto,Sunny,Jam,Metropolitian,True,0,1,1,662.6810628877928,757.3900815775711,Aumento_Velocidade,1
pedido_630.8745399747066_440,135.72376168082698,132.7546203554094,117.7546203554094,13.040243140226211,10,4.494752633600982,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,630.8745399747066,758.6291603301161,Aumento_Velocidade,0
pedido_652.4690362469433_456,127.19531608484625,108.15477980651745,93.15477980651745,5.500363470084162,15,4.541200042714807,Scooter,Stormy,Jam,Metropolitian,True,0,1,0,652.4690362469433,760.6238160534608,Aumento_Velocidade,0
pedido_641.4463160999841_449,134.8892163978526,124.47070289772404,109.47070289772404,14.271158979681159,10,4.651464203855411,Moto,Windy,Jam,Metropolitian,False,0,1,0,641.4463160999841,760.917018997708,Aumento_Velocidade,0
pedido_692.9177824224727_481,97.20213281443738,73.6168143739662,58.61681437396621,5.275761244082698,10,4.504484444992326,Moto,Sunny,Medium,Metropolitian,False,0,0,1,692.9177824224727,761.5345967964389,Rota_Reduzida,1
pedido_640.8851280780151_447,136.57039912241623,121.03364315986337,106.03364315986337,5.590169520346066,15,5.0,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,640.8851280780151,761.9187712378784,Rota_Reduzida,0
pedido_671.7197858605014_470,102.09689165912876,98.1350039867698,83.1350039867698,16.405055165063587,10,4.79021402712015,Moto,Sunny,High,Urban,False,0,1,1,671.7197858605014,764.8547898472711,Aumento_Velocidade,1
pedido_646.2679112998246_452,109.29540746527898,128.68279185700297,113.68279185700297,18.214221943751262,5,5.0,Scooter,Sunny,Jam,Metropolitian,True,0,1,1,646.2679112998246,764.9507031568276,Aumento_Velocidade,0
pedido_650.3710513182134_455,133.43657027271232,116.63880900062955,101.63880900062955,11.049766556315669,15,4.802712099747357,Moto,Sandstorms,High,Metropolitian,False,0,1,0,650.3710513182134,767.0098603188429,Aumento_Velocidade,0
pedido_656.9359794405118_459,102.50472489204277,95.6238833098426,95.6238833098426,17.785249680954497,15,4.554520641443068,Scooter,Stormy,Low,Urban,False,0,0,0,656.9359794405118,767.5598627503543,Nenhuma,1
pedido_639.1532378073773_445,141.234304302999,130.52305596868226,115.52305596868226,18.231720167199704,15,4.896499787325865,Moto,Foggy,High,Urban,False,0,1,0,639.1532378073773,769.6762937760595,Aumento_Velocidade,0
pedido_664.3263015121215_466,123.4571617005686,120.50110587959192,100.50110587959192,18.09705309806827,5,4.718049802370743,Scooter,Stormy,Jam,Other,False,0,1,0,664.3263015121215,769.8274073917135,Rota_Reduzida,0
pedido_658.3306647922559_461,136.81698593570798,122.3160373691104,107.3160373691104,14.325430429869735,5,4.769916544777295,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,658.3306647922559,770.6467021613663,Rota_Reduzida,0
pedido_646.7924554658906_454,127.59980392749029,109.40739310527402,109.40739310527402,5.9036250666061525,15,4.703489136807261,Van,Windy,Jam,Metropolitian,False,0,1,0,646.7924554658906,771.1998485711647,Nenhuma,0
pedido_654.7223671888171_458,129.95441739333202,112.9476312469641,112.9476312469641,7.7572659973029765,5,4.608906267894436,Van,Stormy,High,Urban,False,0,1,0,654.7223671888171,772.6699984357812,Nenhuma,1
pedido_599.068816333781_423,187.08003737707395,181.0036355481502,166.0036355481502,10.5886236643602,15,4.371739740315259,Moto,Windy,Medium,Urban,False,0,0,0,599.068816333781,780.0724518819312,Rota_Reduzida,0
pedido_642.1330588867336_451,150.88219876794776,143.1537434634259,128.1537434634259,10.429312235906835,10,4.502405852575751,Moto,Foggy,Jam,Urban,True,0,1,0,642.1330588867336,780.2868023501595,Aumento_Velocidade,0
pedido_732.922761184946_507,37.8912697228199,43.61351932011841,43.61351932011841,14.026650895631898,5,4.791160115781292,Van,Stormy,Low,Metropolitian,False,1,0,0,732.922761184946,781.5362805050644,Nenhuma,1
pedido_664.4826072154248_467,103.1122166853753,104.07246590660189,104.07246590660189,13.737080610539717,15,5.0,Scooter,Sandstorms,Low,Metropolitian,False,0,0,0,664.4826072154248,783.5550731220267,Nenhuma,1
pedido_658.7886002819075_462,141.67887272572975,130.2120412444159,115.2120412444159,15.271046929248003,10,5.0,Moto,Foggy,High,Metropolitian,False,0,1,0,658.7886002819075,784.0006415263234,Aumento_Velocidade,0
