id_pedido,previsao_min,tempo_real_min,tempo_corrigido_min,delivery_distance,tempo_coleta,Agent_Rating,Vehicle,Weather,Traffic,Area,weekend,is_grocery,jam_or_high_traffic,is_sunny_weather,tempo_criacao_sim,tempo_conclusao_sim,decisao
pedido_1714.5839848226585_134,133.16107505005107,105.65718506760018,90.65718506760018,3.6740420500014093,15,4.5582767588120765,Scooter,Stormy,Medium,Urban,False,0,0,0,1714.5839848226585,1820.2411698902588,Rota_Reduzida
pedido_1696.8513101690473_124,130.44988961041798,123.64289809845366,108.64289809845366,15.28543701433686,15,4.528421231757869,Moto,Stormy,High,Metropolitian,False,0,1,0,1696.8513101690473,1820.494208267501,Aumento_Velocidade
pedido_1717.8260144489604_135,130.51626891437508,110.22974770928214,95.22974770928214,0.0,10,4.549572247939179,Scooter,Sandstorms,High,Metropolitian,True,0,1,0,1717.8260144489604,1823.0557621582425,Aumento_Velocidade
pedido_1721.095156039227_137,133.0339255837259,113.20421109846221,98.20421109846221,7.85548554079714,5,4.8122015467079455,Moto,Windy,High,Metropolitian,False,0,1,0,1721.095156039227,1824.2993671376892,Aumento_Velocidade
pedido_1732.3187731559233_146,106.65221548234197,92.82645621061903,77.82645621061903,15.571652031616653,15,4.506034331189028,Moto,Sunny,High,Metropolitian,False,0,1,1,1732.3187731559233,1825.1452293665423,Aumento_Velocidade
pedido_1702.1942829929321_127,135.67920625948244,128.0663631599489,113.0663631599489,10.474030871621244,10,4.654595473837546,Moto,Windy,High,Metropolitian,False,0,1,0,1702.1942829929321,1825.260646152881,Aumento_Velocidade
pedido_1730.049942451404_145,127.09381212290116,96.27760427835838,81.27760427835838,0.0,15,4.812994536788366,Moto,Stormy,High,Urban,False,0,1,0,1730.049942451404,1826.3275467297624,Aumento_Velocidade
pedido_1700.6184527262674_126,127.8981149497808,133.84106238756755,118.84106238756755,0.0,10,4.725430583670931,Scooter,Stormy,High,Metropolitian,False,0,1,0,1700.6184527262674,1829.4595151138349,Aumento_Velocidade
pedido_1718.450952221124_136,129.60196663970186,118.64945738792076,103.64945738792076,13.770246064254428,10,4.883691224501791,Moto,Stormy,High,Metropolitian,False,0,1,0,1718.450952221124,1832.1004096090448,Aumento_Velocidade
pedido_1728.8272271825736_144,101.17663549600017,93.90395070901933,93.90395070901933,6.437646315714896,10,4.84371351311612,Moto,Sandstorms,Low,Metropolitian,False,0,0,0,1728.8272271825736,1832.7311778915928,Nenhuma
pedido_1793.7071916928305_173,39.20673429950049,24.57904434664279,24.57904434664279,16.188857622288914,15,4.812904593864676,Moto,Sunny,High,Metropolitian,False,1,1,1,1793.7071916928305,1833.2862360394734,Nenhuma
pedido_1711.6146770100509_132,127.330902920737,127.34434764367066,112.34434764367066,1.738781643155717,10,4.591949965931538,Moto,Windy,Jam,Metropolitian,False,0,1,0,1711.6146770100509,1833.9590246537216,Aumento_Velocidade
pedido_1684.2281144163242_117,169.26740269911798,155.35838200066084,140.35838200066084,14.836791241075936,10,4.366514038961542,Moto,Sunny,Jam,Metropolitian,False,0,1,1,1684.2281144163242,1834.586496416985,Aumento_Velocidade
pedido_1724.0072160458237_138,132.02274868357563,116.56508594718176,101.56508594718176,2.379579945901519,10,4.695455107890038,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,1724.0072160458237,1835.5723019930056,Aumento_Velocidade
pedido_1767.2042798382395_160,98.09455266861596,81.14893119021237,66.14893119021237,5.230131082380958,5,4.681092428069981,Scooter,Sunny,High,Metropolitian,False,0,1,1,1767.2042798382395,1838.3532110284518,Aumento_Velocidade
pedido_1733.9414814602324_148,128.0005474843919,115.3404719314947,100.3404719314947,4.457145585032746,5,4.874903491998126,Moto,Stormy,High,Metropolitian,False,0,1,0,1733.9414814602324,1839.281953391727,Aumento_Velocidade
pedido_1727.8424562593489_143,131.84539074692603,121.85561846835853,106.85561846835853,6.142252836473115,5,4.575813243722042,Moto,Sandstorms,High,Metropolitian,False,0,1,0,1727.8424562593489,1839.6980747277073,Aumento_Velocidade
pedido_1736.4574750498855_149,127.62342640141999,115.86150178929621,100.86150178929621,8.820284859087113,5,4.5725914194022845,Moto,Sandstorms,Jam,Urban,False,0,1,0,1736.4574750498855,1842.3189768391817,Aumento_Velocidade
pedido_1676.3130350039055_111,186.08615434524913,167.69972486477346,152.69972486477346,14.449767840073921,15,4.433243883651776,Scooter,Windy,High,Metropolitian,False,0,1,0,1676.3130350039055,1844.012759868679,Aumento_Velocidade
pedido_1727.578160192647_141,134.8819635623919,123.96761536803388,108.96761536803388,16.068334892715804,10,4.728868321580909,Scooter,Windy,Medium,Urban,False,0,0,0,1727.578160192647,1846.5457755606808,Rota_Reduzida
pedido_1702.788390182286_129,151.02971091692942,144.39772211624384,129.39772211624384,14.426497408167895,15,4.605280977059264,Scooter,Foggy,Jam,Urban,False,0,1,0,1702.788390182286,1847.18611229853,Aumento_Velocidade
pedido_1749.1141130019319_155,130.63353659701423,116.0393707845189,101.0393707845189,1.1559923936209282,5,5.0,Moto,Stormy,High,Metropolitian,True,0,1,0,1749.1141130019319,1855.1534837864508,Aumento_Velocidade
pedido_1686.0509879406184_118,189.57142984561247,180.12741592040524,165.12741592040524,14.94853853304736,5,4.364834945475386,Moto,Foggy,High,Metropolitian,False,0,1,0,1686.0509879406184,1856.1784038610235,Aumento_Velocidade
pedido_1732.4477123433962_147,137.8201143912784,134.6592525389754,119.65925253897541,17.071157588675753,5,4.508587544101727,Scooter,Sandstorms,Medium,Urban,False,0,0,0,1732.4477123433962,1857.1069648823716,Rota_Reduzida
pedido_1826.4028259431643_183,48.01484092753807,29.69284514355151,29.69284514355151,14.117134371284981,5,4.548623874835976,Moto,Sandstorms,Jam,Urban,False,1,1,0,1826.4028259431643,1861.0956710867158,Nenhuma
pedido_1747.9266408106391_153,123.09640101492234,121.47910101027284,101.47910101027284,4.439244866325426,15,4.8705318162999784,Moto,Sandstorms,High,Other,False,0,1,0,1747.9266408106391,1864.405741820912,Rota_Reduzida
pedido_1725.2070529445855_139,133.64376669352518,130.7378393577033,130.7378393577033,6.048392605401985,10,4.189760328173756,Scooter,Sandstorms,Low,Urban,False,0,0,0,1725.2070529445855,1865.9448923022887,Nenhuma
pedido_1744.801563359995_150,128.79664413596183,126.53462700865302,111.53462700865302,2.462537186832715,10,4.829358910519712,Moto,Windy,High,Metropolitian,True,0,1,0,1744.801563359995,1866.336190368648,Aumento_Velocidade
pedido_1763.4509711530964_158,134.20702046845372,113.42494783236602,98.42494783236602,14.921044067844482,5,4.7375150273698186,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,1763.4509711530964,1866.8759189854625,Aumento_Velocidade
pedido_1781.6767067526187_168,100.67861381127767,81.69624013722314,81.69624013722314,4.847234532838509,5,4.859107108719818,Scooter,Stormy,Low,Metropolitian,True,0,0,0,1781.6767067526187,1868.3729468898418,Nenhuma
pedido_1744.8665562119415_151,142.12684343259423,125.50333228107931,110.50333228107931,13.602476361692911,15,4.557554044405735,Moto,Foggy,Medium,Metropolitian,False,0,0,0,1744.8665562119415,1870.3698884930209,Rota_Reduzida
pedido_1768.5247333213645_161,130.4892595588676,116.11541141989464,101.11541141989464,11.259124384438516,5,4.798651046081918,Moto,Stormy,High,Metropolitian,False,0,1,0,1768.5247333213645,1874.640144741259,Aumento_Velocidade
pedido_1789.7764733693873_172,96.4588204282964,90.6558272061457,75.6558272061457,5.355486286636612,10,4.794241220937157,Moto,Sunny,Medium,Metropolitian,False,0,0,1,1789.7764733693873,1875.432300575533,Rota_Reduzida
pedido_1825.5714716802752_182,40.07841713348339,48.16094957516068,48.16094957516068,15.736928964200713,5,4.591109903031181,Scooter,Sunny,High,Metropolitian,False,1,1,1,1825.5714716802752,1878.7324212554358,Nenhuma
pedido_1766.069141337477_159,132.92179795105696,113.99405849622306,98.99405849622306,7.217544607975496,15,4.671630175558416,Scooter,Foggy,High,Metropolitian,False,0,1,0,1766.069141337477,1880.0631998337,Aumento_Velocidade
pedido_1757.8377711790258_157,135.25166714504175,112.29958391372466,112.29958391372466,10.669297532560336,15,5.0,Van,Stormy,Medium,Metropolitian,False,0,0,0,1757.8377711790258,1885.1373550927506,Nenhuma
pedido_1756.63319885192_156,133.2662539010485,128.94288195726418,113.94288195726418,18.59761818544714,15,4.47420405389228,Scooter,Windy,High,Metropolitian,False,0,1,0,1756.63319885192,1885.5760808091843,Aumento_Velocidade
pedido_1779.1749430017014_166,132.65986019653798,113.67250084346502,98.67250084346502,3.3670159788064753,10,4.767358798856523,Moto,Sandstorms,High,Urban,False,0,1,0,1779.1749430017014,1887.8474438451665,Aumento_Velocidade
pedido_1785.4210159554134_169,103.62956677230113,95.57288787109937,95.57288787109937,18.245625520974578,10,4.86510735838144,Moto,Windy,Low,Metropolitian,False,0,0,0,1785.4210159554134,1890.9939038265127,Nenhuma
pedido_1775.5789149757627_165,132.62410172513793,122.4032522051672,107.4032522051672,3.3475626368191826,10,4.543549626505991,Moto,Foggy,High,Metropolitian,False,0,1,0,1775.5789149757627,1892.98216718093,Aumento_Velocidade
pedido_1781.6412286345642_167,132.86867926054578,115.05263056211945,100.05263056211945,10.213703891852436,15,4.795811836453659,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,1781.6412286345642,1896.6938591966837,Aumento_Velocidade
pedido_1768.9087500162636_162,133.49846318068467,129.6743823632278,114.6743823632278,14.879681629863478,15,4.8649992355583915,Scooter,Windy,High,Metropolitian,False,0,1,0,1768.9087500162636,1898.5831323794914,Aumento_Velocidade
pedido_1775.531549674237_163,136.41529997107637,123.42485126016237,108.42485126016237,5.176418912912812,15,5.0,Scooter,Foggy,High,Metropolitian,False,0,1,0,1775.531549674237,1898.9564009343994,Aumento_Velocidade
pedido_1787.5426590055574_171,141.66299600659713,113.32701020897878,98.32701020897878,17.01061798176867,15,4.797564123584527,Moto,Sandstorms,Jam,Metropolitian,True,0,1,0,1787.5426590055574,1900.8696692145363,Aumento_Velocidade
pedido_1775.5390805517231_164,130.67582112075783,128.14859823422572,128.14859823422572,9.122844400433461,5,4.819751516613823,Van,Foggy,Jam,Urban,False,0,1,0,1775.5390805517231,1908.687678785949,Nenhuma
pedido_1801.9112406506642_174,134.35381306323993,114.61199642458786,99.61199642458786,10.446631283607365,10,4.628076654831704,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,1801.9112406506642,1911.5232370752522,Aumento_Velocidade
pedido_1833.5928818847956_187,99.0155242483077,88.30273115892373,73.30273115892373,5.138707893377078,5,4.60046159440244,Scooter,Sunny,Jam,Metropolitian,False,0,1,1,1833.5928818847956,1911.8956130437193,Aumento_Velocidade
pedido_1786.5018305645556_170,126.77917466406375,116.50198346449046,116.50198346449046,3.923177132486248,10,4.7046577118034625,Van,Foggy,Jam,Metropolitian,False,0,1,0,1786.5018305645556,1913.003814029046,Nenhuma
pedido_1832.4521964366002_186,102.72064245037974,92.15782581764469,77.15782581764469,17.66278034424314,5,4.739135845832101,Moto,Sunny,High,Urban,False,0,1,1,1832.4521964366002,1914.6100222542448,Aumento_Velocidade
pedido_1809.9032772388857_178,135.44712869951218,113.40365417303687,98.40365417303687,20.867853948274735,10,5.0,Moto,Stormy,High,Urban,False,0,1,0,1809.9032772388857,1918.3069314119225,Aumento_Velocidade
pedido_1808.6548497678627_177,130.3150239244158,109.94864509746884,94.94864509746884,5.201683056787822,15,4.628664722277271,Moto,Foggy,Jam,Metropolitian,False,0,1,0,1808.6548497678627,1918.6034948653316,Aumento_Velocidade
pedido_1821.0383862327571_181,129.2922408826794,115.6327856870277,100.6327856870277,3.130526706794928,5,4.733966790387674,Moto,Stormy,High,Metropolitian,False,0,1,0,1821.0383862327571,1926.671171919785,Aumento_Velocidade
pedido_1849.5490857087143_196,96.50378212545165,83.63171004287248,68.63171004287248,2.0435143803335434,10,4.8609155999175515,Scooter,Sunny,Medium,Urban,False,0,0,1,1849.5490857087143,1928.1807957515869,Rota_Reduzida
pedido_1804.7456268257029_175,140.19943154947018,123.64538974821693,108.64538974821693,15.43523409852669,15,4.866709149765404,Scooter,Foggy,High,Urban,False,0,1,0,1804.7456268257029,1928.3910165739198,Aumento_Velocidade
pedido_1836.539937180492_189,133.79560147382014,102.0257808168472,87.0257808168472,10.214721531814835,5,5.0,Moto,Stormy,High,Urban,False,0,1,0,1836.539937180492,1928.565717997339,Aumento_Velocidade
pedido_1747.5569132663811_152,191.68081214459264,186.26176071391305,171.26176071391305,6.95678732593289,10,4.362030674662007,Moto,Sunny,High,Metropolitian,True,0,1,1,1747.5569132663811,1928.818673980294,Aumento_Velocidade
pedido_1842.5408600018482_192,98.60467028821765,72.86215326248664,72.86215326248664,2.8453361632633243,15,4.492363097170903,Scooter,Foggy,Low,Metropolitian,False,0,0,0,1842.5408600018482,1930.4030132643347,Nenhuma
pedido_1839.8246226925933_191,99.40036610675655,92.62120238373724,77.62120238373724,5.456478536787667,15,4.773394762088497,Moto,Sunny,Jam,Metropolitian,False,0,1,1,1839.8246226925933,1932.4458250763305,Aumento_Velocidade
pedido_1818.2268972282955_180,131.35230761236622,114.26080151910762,99.26080151910762,9.450627882394587,15,4.502210034608443,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,1818.2268972282955,1932.487698747403,Aumento_Velocidade
pedido_1831.7202598564504_185,132.72189536850425,106.2545847270436,91.2545847270436,16.138300697159856,10,4.501255084854785,Scooter,Windy,High,Metropolitian,False,0,1,0,1831.7202598564504,1932.974844583494,Aumento_Velocidade
pedido_1849.951162692353_197,100.08347468573285,88.32924759827502,73.32924759827502,0.37911000929931493,10,4.54684343628261,Moto,Sunny,High,Metropolitian,False,0,1,1,1849.951162692353,1933.280410290628,Aumento_Velocidade
pedido_1855.7293587565623_200,102.0524186630801,87.59520389468126,72.59520389468126,12.089238891900795,5,5.0,Moto,Sunny,High,Urban,False,0,1,1,1855.7293587565623,1933.3245626512435,Aumento_Velocidade
pedido_1857.3331287001797_203,102.00599211693107,88.246052856439,73.246052856439,11.424977366178572,5,4.587003677291665,Moto,Sunny,High,Metropolitian,False,0,1,1,1857.3331287001797,1935.5791815566188,Aumento_Velocidade
pedido_1816.3173411668706_179,140.82995587917088,142.53825838041502,127.53825838041502,18.292897800241693,5,4.695968764075647,Moto,Sandstorms,Jam,Urban,False,0,1,0,1816.3173411668706,1948.8555995472857,Aumento_Velocidade
pedido_1860.7895690295277_205,105.61748333303836,90.5078650919101,75.5078650919101,19.132739609270637,15,4.659927785987222,Scooter,Sunny,High,Metropolitian,True,0,1,1,1860.7895690295277,1951.2974341214378,Aumento_Velocidade
pedido_1845.1012702768915_193,141.67887272572975,114.26375662327773,99.26375662327773,14.218000015582096,10,5.0,Scooter,Foggy,High,Metropolitian,False,0,1,0,1845.1012702768915,1954.3650269001691,Aumento_Velocidade
pedido_1834.615628842088_188,134.62917514414647,120.15819218051024,105.15819218051024,13.601131647502877,15,4.830769262716426,Moto,Sandstorms,High,Metropolitian,False,0,1,0,1834.615628842088,1954.7738210225982,Aumento_Velocidade
pedido_1925.9066574015528_238,41.7956747826089,15.67056089683565,15.67056089683565,4.376178165271853,15,5.0,Scooter,Foggy,Medium,Metropolitian,True,1,0,0,1925.9066574015528,1956.5772182983885,Nenhuma
pedido_1864.0612208225375_206,123.69604525714968,112.71094012198593,92.71094012198593,15.726615018341025,5,4.596187986058279,Moto,Windy,High,Other,False,0,1,0,1864.0612208225375,1961.7721609445234,Rota_Reduzida
pedido_1806.27648256579_176,169.7374745898227,160.73360097494242,145.73360097494242,1.4357218219334835,10,4.438781562983059,Scooter,Foggy,Medium,Metropolitian,True,0,0,0,1806.27648256579,1962.0100835407325,Rota_Reduzida
pedido_1830.5785349588932_184,136.41529997107637,133.574959689152,118.574959689152,5.1801659231329324,15,5.0,Moto,Foggy,High,Metropolitian,False,0,1,0,1830.5785349588932,1964.1534946480451,Aumento_Velocidade
pedido_1852.0919107524276_198,132.67386381746113,119.79357879994339,104.79357879994339,1.476782568007153,10,4.617552564195691,Scooter,Stormy,Medium,Metropolitian,False,0,0,0,1852.0919107524276,1966.885489552371,Rota_Reduzida
pedido_1856.630323478534_201,133.41601280649945,125.08157474248293,110.08157474248293,3.0483320116942725,10,4.714417643854711,Moto,Foggy,High,Urban,False,0,1,0,1856.630323478534,1976.7118982210168,Aumento_Velocidade
pedido_1866.4115791490576_207,128.36260269177163,111.49961941690576,96.49961941690576,4.740148018376788,15,4.6641482738110005,Scooter,Foggy,Medium,Metropolitian,False,0,0,0,1866.4115791490576,1977.9111985659633,Rota_Reduzida
pedido_1883.6135779575714_216,102.57911321272154,103.37166592728866,88.37166592728866,17.594664126197287,10,4.615185413338145,Scooter,Sunny,High,Metropolitian,False,0,1,1,1883.6135779575714,1981.98524388486,Aumento_Velocidade
pedido_1847.5693123714289_194,142.43086893349383,148.17964185438188,133.17964185438188,10.58721314938045,5,4.782430330759444,Scooter,Foggy,High,Metropolitian,True,0,1,0,1847.5693123714289,1985.7489542258108,Aumento_Velocidade
pedido_1907.28774915217_224,95.80700955949685,91.28526542243263,76.28526542243263,7.327323089482267,5,4.798935636407042,Moto,Sunny,Medium,Metropolitian,False,0,0,1,1907.28774915217,1988.5730145746024,Rota_Reduzida
pedido_1848.0593588216077_195,136.20554377668626,145.94343525971848,130.94343525971848,14.420362737347455,10,4.628926981845291,Moto,Sandstorms,Medium,Metropolitian,False,0,0,0,1848.0593588216077,1989.002794081326,Rota_Reduzida
pedido_1856.8690841675682_202,149.19810081934767,132.55396260837736,117.55396260837736,14.400530039784378,15,4.9278553391284445,Scooter,Foggy,Jam,Urban,False,0,1,0,1856.8690841675682,1989.4230467759455,Aumento_Velocidade
pedido_1873.0014164275897_208,142.2548310866153,130.28039161538206,115.28039161538206,17.434991616803792,5,4.61663598060251,Scooter,Foggy,High,Metropolitian,False,0,1,0,1873.0014164275897,1993.2818080429718,Aumento_Velocidade
pedido_1854.859774709918_199,130.53914308432832,128.52814389942614,128.52814389942614,5.598120661282465,10,4.606290538492669,Van,Windy,High,Metropolitian,False,0,1,0,1854.859774709918,1993.387918609344,Nenhuma
pedido_1873.9414073584603_209,122.51002003681302,118.98510013440975,118.98510013440975,2.932050355729643,5,4.779706308639775,Van,Stormy,Jam,Urban,False,0,1,0,1873.9414073584603,1997.92650749287,Nenhuma
pedido_1899.3944740699383_220,99.25598659187514,108.6970255949184,93.6970255949184,6.336884472249895,5,4.95748117626607,Scooter,Sunny,High,Metropolitian,True,0,1,1,1899.3944740699383,1998.0914996648567,Aumento_Velocidade
pedido_1875.1769291967214_210,132.65520812979105,128.4720182265482,113.47201822654819,7.2612601926463265,10,4.569953326096025,Moto,Windy,High,Metropolitian,False,0,1,0,1875.1769291967214,1998.6489474232696,Aumento_Velocidade
pedido_1880.7459096089349_212,133.30656773963878,118.05382623717136,103.05382623717136,17.58401543487201,15,4.840076098719966,Moto,Stormy,Medium,Urban,False,0,0,0,1880.7459096089349,1998.7997358461062,Rota_Reduzida
pedido_1890.0043698976713_219,102.30878189020052,96.40317042061346,96.40317042061346,16.412344310340735,15,4.544650347338889,Moto,Sandstorms,Low,Urban,False,0,0,0,1890.0043698976713,2001.4075403182846,Nenhuma
pedido_1881.2533902110126_214,126.74826315390487,125.54804802784079,110.54804802784079,3.411491386198025,10,4.9276665590542015,Moto,Windy,Jam,Metropolitian,False,0,1,0,1881.2533902110126,2001.8014382388535,Aumento_Velocidade
pedido_1838.3185094682074_190,174.94619195562774,176.31606814572626,161.31606814572626,3.2369883632639698,5,4.346194715649814,Moto,Windy,High,Metropolitian,True,0,1,0,1838.3185094682074,2004.6345776139337,Aumento_Velocidade
pedido_1881.154001274569_213,128.53879175017417,131.34246344244505,116.34246344244505,7.307562616832419,10,4.599109575894493,Moto,Windy,Jam,Metropolitian,False,0,1,0,1881.154001274569,2007.496464717014,Aumento_Velocidade
pedido_1875.2455220423315_211,134.1666930222009,122.31395436332943,122.31395436332943,3.0005345857398074,10,4.416820127218064,Moto,Windy,Low,Metropolitian,False,0,0,0,1875.2455220423315,2007.559476405661,Nenhuma
pedido_1965.301956540796_262,46.534866360327655,31.1837391483905,31.1837391483905,8.931927565654675,15,4.9527246023134435,Scooter,Stormy,Jam,Metropolitian,False,1,1,0,1965.301956540796,2011.4856956891865,Nenhuma
pedido_1860.4880733642963_204,176.47410509631763,162.24320144580963,147.24320144580963,2.289769821622903,5,4.34188915481323,Scooter,Sandstorms,High,Metropolitian,True,0,1,0,1860.4880733642963,2012.7312748101058,Aumento_Velocidade
pedido_1889.8711864606241_218,137.35616469801903,135.15890062469916,120.15890062469916,4.878166182685847,5,5.0,Moto,Windy,Medium,Metropolitian,False,0,0,0,1889.8711864606241,2015.0300870853232,Rota_Reduzida
pedido_1912.1866964955009_227,131.16424252679963,103.35485653995303,88.35485653995303,8.519301684150127,15,4.692919970511641,Moto,Sandstorms,High,Metropolitian,False,0,1,0,1912.1866964955009,2015.541553035454,Aumento_Velocidade
pedido_1904.5945045069388_222,133.88338223409198,116.24601147380893,101.24601147380893,21.308921131100547,10,4.667485925688085,Scooter,Stormy,High,Metropolitian,True,0,1,0,1904.5945045069388,2015.8405159807478,Aumento_Velocidade
pedido_1924.823667544908_236,127.56020122820635,96.63472426508226,76.63472426508226,20.701571284527418,15,4.804117505253759,Moto,Windy,Jam,Other,False,0,1,0,1924.823667544908,2016.4583918099902,Rota_Reduzida
pedido_1926.752276973042_239,101.89555479484996,104.13906400729537,89.13906400729537,14.460545259540538,5,4.615119643735743,Scooter,Sunny,Medium,Metropolitian,False,0,0,1,1926.752276973042,2020.8913409803374,Rota_Reduzida
pedido_1882.8067911779901_215,133.53011508524347,130.53315294580182,130.53315294580182,13.932011985612872,10,4.7476475726261365,Van,Stormy,Medium,Metropolitian,False,0,0,0,1882.8067911779901,2023.339944123792,Nenhuma
pedido_1924.6391484374376_235,105.09432025022268,90.0825526246591,90.0825526246591,14.16515621068879,10,4.786857670956956,Van,Windy,Low,Metropolitian,True,0,0,0,1924.6391484374376,2024.7217010620966,Nenhuma
pedido_1908.526483981952_225,134.27642457546634,127.60024225670733,112.60024225670733,4.579126718724764,10,4.821918843968117,Moto,Foggy,High,Metropolitian,False,0,1,0,1908.526483981952,2031.1267262386593,Aumento_Velocidade
pedido_1906.9712011402794_223,142.50717127529364,131.13096011497765,116.13096011497765,12.368103560712562,10,4.478123872003193,Moto,Foggy,High,Urban,False,0,1,0,1906.9712011402794,2033.102161255257,Aumento_Velocidade
pedido_1918.4804197337942_230,127.1631721846883,125.13336111089984,110.13336111089984,8.935369740786147,5,4.483557077871925,Moto,Stormy,High,Metropolitian,False,0,1,0,1918.4804197337942,2033.613780844694,Aumento_Velocidade
pedido_1902.8133580211493_221,154.01352948372173,131.2418860238392,116.24188602383921,16.21068781059803,15,4.529223277667573,Scooter,Foggy,Jam,Metropolitian,True,0,1,0,1902.8133580211493,2034.0552440449885,Aumento_Velocidade
pedido_1912.057058488723_226,132.65986019653798,122.89500939412113,107.89500939412113,3.20143882413083,15,4.818963049535421,Moto,Sandstorms,High,Metropolitian,False,0,1,0,1912.057058488723,2034.9520678828442,Aumento_Velocidade
pedido_1918.966392641766_232,127.47269185925416,121.68397105373296,106.68397105373296,5.295531352620996,10,4.680889981580073,Moto,Stormy,High,Metropolitian,True,0,1,0,1918.966392641766,2035.650363695499,Aumento_Velocidade
pedido_1950.2260816387206_252,108.15360630648418,95.67011885171682,80.67011885171682,10.149691999063599,5,4.6502312281723155,Moto,Sunny,Jam,Urban,False,0,1,1,1950.2260816387206,2035.8962004904374,Aumento_Velocidade
pedido_1918.268487787276_229,133.66942358731842,122.36077485371223,107.36077485371223,13.462819980614174,15,4.641317896225004,Scooter,Windy,High,Metropolitian,False,0,1,0,1918.268487787276,2040.6292626409881,Aumento_Velocidade
pedido_1935.5855696381773_244,127.8981149497808,116.316768274956,101.316768274956,1.3601176676818847,5,4.747588899415579,Scooter,Stormy,High,Metropolitian,False,0,1,0,1935.5855696381773,2041.9023379131334,Aumento_Velocidade
pedido_1947.1217661465255_250,101.67672925972008,89.9673228606226,89.9673228606226,5.570430972758581,5,4.870419093455528,Moto,Windy,Low,Urban,False,0,0,0,1947.1217661465255,2042.089089007148,Nenhuma
pedido_1919.1134555481367_233,128.5671616520039,121.32264600672232,121.32264600672232,5.904149444922942,5,4.680148664660015,Van,Stormy,High,Metropolitian,False,0,1,0,1919.1134555481367,2045.436101554859,Nenhuma
pedido_1918.5008297412473_231,126.68847870331928,133.25985579748956,118.25985579748956,9.623615644651824,10,4.526163320796341,Moto,Stormy,High,Metropolitian,False,0,1,0,1918.5008297412473,2046.7606855387369,Aumento_Velocidade
pedido_1967.8901689733168_263,100.07058467072432,78.936828143075,63.936828143075005,6.298213867699416,15,4.92261309060608,Moto,Sunny,Jam,Metropolitian,True,0,1,1,1967.8901689733168,2046.8269971163918,Aumento_Velocidade
pedido_1918.2395682754332_228,132.0845784625362,134.93207774062023,119.93207774062023,0.0,10,4.865699498941267,Moto,Windy,High,Metropolitian,False,0,1,0,1918.2395682754332,2048.1716460160533,Aumento_Velocidade
pedido_1961.13924151704_257,102.58424060468982,87.35664741934744,72.35664741934744,16.030439695316907,15,5.0,Moto,Sunny,Medium,Metropolitian,False,0,0,1,1961.13924151704,2048.4958889363875,Rota_Reduzida
pedido_1976.1177547210802_268,102.77610295459901,75.3678136896062,60.367813689606194,10.71890394844952,15,4.630019253854488,Scooter,Sunny,High,Metropolitian,False,0,1,1,1976.1177547210802,2051.4855684106865,Aumento_Velocidade
pedido_1939.8809912934064_246,129.87556941530346,111.70150981820458,96.70150981820458,13.606941243450635,15,4.585776022762361,Moto,Stormy,High,Metropolitian,False,0,1,0,1939.8809912934064,2051.582501111611,Aumento_Velocidade
pedido_1886.2541980695553_217,187.51490734795644,174.2646845233446,159.2646845233446,11.554768909682219,10,4.400412119357538,Moto,Windy,Medium,Metropolitian,False,0,0,0,1886.2541980695553,2055.5188825929,Rota_Reduzida
pedido_1959.3370908308589_256,101.61481017132195,81.82800577715389,81.82800577715389,14.329838498323557,15,4.671047307316376,Van,Sunny,High,Urban,False,0,1,1,1959.3370908308589,2056.165096608013,Nenhuma
pedido_1970.5224148462382_267,96.8044622083072,71.89923423551389,71.89923423551389,9.093736139027984,15,4.693444784865276,Moto,Sunny,Low,Metropolitian,True,0,0,1,1970.5224148462382,2057.421649081752,Nenhuma
pedido_1944.2750847392713_249,110.3352980181098,103.41005262151822,103.41005262151822,12.512795789018883,10,4.67908150549448,Moto,Foggy,Low,Metropolitian,False,0,0,0,1944.2750847392713,2057.6851373607897,Nenhuma
pedido_1950.2453446602578_253,131.9515597341283,118.29060901410209,103.29060901410209,1.0112446508098945,5,4.6030864055475,Scooter,Sandstorms,High,Metropolitian,False,0,1,0,1950.2453446602578,2058.53595367436,Aumento_Velocidade
pedido_1965.0839070057962_261,101.61481017132195,94.61847023087597,79.61847023087597,16.104705673048155,15,4.714347268395342,Moto,Sunny,High,Metropolitian,False,0,1,1,1965.0839070057962,2059.702377236672,Aumento_Velocidade
pedido_1968.6241626362169_264,102.31170792639593,91.90753439629387,76.90753439629387,7.916484065600535,15,4.961582724219707,Moto,Sunny,Jam,Metropolitian,True,0,1,1,1968.6241626362169,2060.5316970325107,Aumento_Velocidade
pedido_1925.7508633836737_237,138.54294018016012,145.9567431411706,130.9567431411706,17.97710137286042,5,4.906426662794254,Moto,Windy,Medium,Urban,True,0,0,0,1925.7508633836737,2061.7076065248443,Rota_Reduzida
pedido_1961.3218425788216_258,130.85252867215337,105.46412345813593,90.46412345813593,7.694753411508064,10,4.6841091251913145,Moto,Foggy,Jam,Metropolitian,True,0,1,0,1961.3218425788216,2061.7859660369577,Aumento_Velocidade
