Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,pickup_duration,dist_gte_10,month,holiday,weekend,day_sin,day_cos,month_sin,month_cos,delivery_distance,is_grocery,jam_or_high_traffic,is_sunny_weather,order_cicle_time
39,4.7,Sunny,Jam,scooter,Urban,10,1,4,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,19.76010883457424,0,1,1,105
27,4.7,Stormy,Jam,motorcycle,Metropolitian,15,1,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,11.916696132963512,0,1,0,160
26,5.0,Windy,High,motorcycle,Urban,10,0,2,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5.992270073038154,0,1,0,110
28,4.9,Sunny,High,scooter,Metropolitian,15,0,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.529801113935253,0,1,1,85
33,4.7,Sunny,Jam,motorcycle,Metropolitian,10,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,12.43570661471508,0,1,1,185
33,4.9,Sunny,Low,motorcycle,Metropolitian,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.5126881123633769,0,0,1,120
25,4.8,Sandstorms,Medium,motorcycle,Metropolitian,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,7.660689055100782,0,0,0,140
21,4.7,Cloudy,Jam,motorcycle,Metropolitian,5,0,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,4.658189068686273,0,1,0,130
33,4.5,Stormy,Low,motorcycle,Urban,15,1,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,13.612412432380903,0,0,0,105
20,4.8,Stormy,Jam,motorcycle,Metropolitian,5,1,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,17.1380987986714,0,1,0,145
33,4.3,Windy,Jam,motorcycle,Metropolitian,5,1,2,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,10.279742889981632,0,1,0,180
27,4.6,Cloudy,Medium,motorcycle,Urban,10,0,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,6.081544528271873,0,0,0,60
28,4.9,Sandstorms,Low,motorcycle,Metropolitian,5,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,12.161086711549254,0,0,0,95
33,4.7,Fog,Jam,motorcycle,Metropolitian,15,1,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,17.07681469829018,0,1,0,220
22,4.8,Sunny,Medium,scooter,Other,5,1,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,17.078958216069456,0,0,1,65
34,4.8,Sandstorms,Jam,motorcycle,Metropolitian,10,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,9.055538068748893,0,1,0,145
37,4.6,Windy,Jam,scooter,Metropolitian,5,0,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,4.610033523070893,0,1,0,170
36,4.3,Stormy,Low,motorcycle,Metropolitian,15,0,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1.5204211550990083,0,0,0,175
39,4.7,Stormy,Jam,motorcycle,Urban,10,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.917387489145494,0,1,0,135
23,4.9,Windy,Low,scooter,Metropolitian,10,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,4.528003609054283,0,0,0,105
22,4.8,Windy,Medium,scooter,Metropolitian,10,0,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,4.657626492963631,0,0,0,130
22,4.9,Windy,Low,scooter,Urban,15,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,3.1089880867215847,0,0,0,65
26,4.9,Stormy,Medium,scooter,Metropolitian,15,0,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,4.528231406115179,0,0,0,160
38,4.8,Sandstorms,Low,motorcycle,Metropolitian,10,1,4,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,17.07651426691685,0,0,0,110
34,4.8,Sunny,Jam,scooter,Metropolitian,15,1,2,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,16.412642774336682,0,1,1,95
22,4.9,Windy,Medium,motorcycle,Metropolitian,10,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,7.790437277117719,0,0,0,110
21,5.0,Windy,Low,motorcycle,Metropolitian,10,0,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,2.984637052937083,1,0,0,23
24,4.8,Sandstorms,High,scooter,Metropolitian,10,0,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,6.218085293073189,0,1,0,110
26,5.0,Sunny,Low,motorcycle,Metropolitian,10,0,2,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,4.540868863017283,0,0,1,105
22,4.6,Sandstorms,High,scooter,Metropolitian,10,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,6.147084904031188,0,1,0,115
27,4.7,Windy,Jam,motorcycle,Metropolitian,15,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,7.760948739916225,0,1,0,150
31,4.7,Stormy,Medium,motorcycle,Metropolitian,10,0,2,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,8.790153087925862,0,0,0,155
26,4.9,Sunny,Medium,scooter,Metropolitian,10,0,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,4.6106281258447215,0,0,1,100
23,4.9,Sunny,Jam,scooter,Metropolitian,10,0,2,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,9.05975260882325,0,1,1,85
27,4.7,Fog,Low,van,Metropolitian,5,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.5545647372950708,0,0,0,75
32,4.9,Fog,Medium,motorcycle,Metropolitian,15,0,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,7.546278367201005,0,0,0,155
32,4.6,Sandstorms,Low,motorcycle,Metropolitian,5,1,2,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,13.429488357745209,0,0,0,95
30,4.7,Stormy,High,motorcycle,Urban,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,3.0736923236799183,0,1,0,150
34,4.6,Windy,High,scooter,Urban,5,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,1.554427171749596,0,1,0,145
25,4.3,Windy,Medium,motorcycle,Other,15,1,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,13.972161066627537,0,0,0,205
24,4.8,Sunny,Low,motorcycle,Metropolitian,15,0,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.5147894857979258,1,0,1,39
27,4.6,Cloudy,Low,motorcycle,Metropolitian,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,3.1091388064532346,0,0,0,70
37,4.8,Windy,Jam,motorcycle,Metropolitian,10,1,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,17.078052726785565,0,1,0,190
39,4.1,Windy,Medium,motorcycle,Metropolitian,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,4.469612453368237,0,0,0,180
37,4.7,Sunny,High,motorcycle,Metropolitian,10,0,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1.5094816535950435,0,1,1,85
30,4.7,Windy,Medium,motorcycle,Metropolitian,10,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,10.641057087548315,0,0,0,230
29,4.5,Sandstorms,Low,motorcycle,Urban,5,0,4,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,3.0408974253622265,0,0,0,80
21,4.6,Fog,Jam,van,Urban,10,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,7.763194519567285,0,1,0,115
28,4.9,Sandstorms,Low,motorcycle,Metropolitian,15,0,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,9.18289514145856,0,0,0,105
34,4.3,Stormy,Medium,motorcycle,Metropolitian,10,1,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,10.755518153394407,0,0,0,175
21,4.9,Cloudy,Jam,motorcycle,Metropolitian,5,1,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,12.116956140599516,0,1,0,175
38,4.1,Windy,Jam,motorcycle,Metropolitian,5,0,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,9.056685778465816,0,1,0,190
24,4.2,Stormy,Low,motorcycle,Metropolitian,15,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,1.5525591775216712,0,0,0,150
22,4.7,Windy,Low,scooter,Urban,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,4.674330609570595,0,0,0,85
34,4.7,Stormy,Jam,motorcycle,Metropolitian,10,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,20.25312998319781,0,1,0,135
35,4.6,Stormy,Medium,motorcycle,Metropolitian,10,1,2,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,11.937083173126204,0,0,0,215
23,4.8,Fog,High,motorcycle,Metropolitian,10,0,2,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,6.040050512766225,0,1,0,155
20,4.8,Fog,Low,scooter,Metropolitian,15,1,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,12.073633427188632,0,0,0,125
39,4.7,Stormy,Low,scooter,Metropolitian,10,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,20.180937109832428,0,0,0,155
38,4.8,Fog,Jam,scooter,Metropolitian,10,0,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,9.220879000903906,0,1,0,195
32,4.6,Fog,Medium,motorcycle,Metropolitian,5,0,2,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,6.242160331802394,0,0,0,160
22,4.8,Sunny,Low,scooter,Urban,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,3.1048036241850765,0,0,1,100
33,4.7,Fog,Jam,motorcycle,Urban,5,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,13.405902789615778,0,1,0,180
31,4.9,Sunny,Medium,motorcycle,Metropolitian,10,0,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,7.683343526127569,0,0,1,150
27,4.8,Sandstorms,Jam,scooter,Metropolitian,10,1,4,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,16.659997589803698,1,1,0,27
21,4.5,Cloudy,Medium,motorcycle,Metropolitian,10,1,2,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,16.787912666269456,0,0,0,210
28,5.0,Sandstorms,Low,scooter,Metropolitian,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.5368662304678309,0,0,0,70
26,4.6,Cloudy,Medium,van,Urban,10,1,4,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,12.435255718707037,0,0,0,135
26,4.6,Sandstorms,Medium,motorcycle,Metropolitian,15,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,7.448422989885923,1,0,0,38
29,4.8,Stormy,Medium,motorcycle,Metropolitian,15,0,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,9.075400179972075,0,0,0,125
25,5.0,Sunny,Low,scooter,Metropolitian,10,0,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,1.4686355102604354,0,0,1,90
24,4.6,Windy,Low,motorcycle,Urban,5,0,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,7.660906486414427,0,0,0,75
28,4.8,Cloudy,Low,motorcycle,Urban,15,0,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.4906401499926725,0,0,0,135
39,4.2,Cloudy,Jam,van,Urban,10,1,2,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,13.735961580490518,0,1,0,255
34,4.8,Cloudy,Low,motorcycle,Metropolitian,5,0,2,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.492287258028812,0,0,0,150
35,4.6,Stormy,Low,motorcycle,Metropolitian,5,1,4,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,20.18066362231061,0,0,0,110
22,4.6,Cloudy,High,motorcycle,Metropolitian,15,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,6.050414608770853,0,1,0,135
33,4.8,Fog,Jam,van,Metropolitian,5,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,13.830349150399012,0,1,0,180
26,4.8,Sunny,Jam,scooter,Metropolitian,10,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,10.602465920449974,0,1,1,105
35,4.8,Fog,Medium,scooter,Urban,5,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,9.178618923208255,1,0,0,22
36,4.9,Windy,Jam,scooter,Metropolitian,15,0,4,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,7.448947902478837,0,1,0,175
38,4.8,Windy,Medium,motorcycle,Metropolitian,5,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,10.58696805259237,0,0,0,155
37,5.0,Stormy,Low,scooter,Metropolitian,10,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,1.5544794781249895,0,0,0,110
33,4.2,Sandstorms,Jam,motorcycle,Metropolitian,10,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,10.704687355833412,0,1,0,280
38,4.9,Fog,Medium,motorcycle,Metropolitian,15,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,12.435558062541162,0,0,0,225
22,4.6,Sunny,Jam,scooter,Urban,5,1,2,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,19.672559597513988,0,1,1,60
33,5.0,Sunny,Low,van,Metropolitian,15,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.36451534854564,0,0,1,95
22,4.8,Sandstorms,Medium,scooter,Metropolitian,5,0,2,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,6.176340429966508,0,0,0,110
37,4.7,Cloudy,Medium,motorcycle,Metropolitian,10,1,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,19.76190832587268,0,0,0,190
28,4.1,Stormy,Low,motorcycle,Metropolitian,15,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,1.5523630729560247,0,0,0,115
35,4.8,Windy,Medium,scooter,Metropolitian,10,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.363456835517137,0,0,0,130
24,4.8,Stormy,Medium,motorcycle,Metropolitian,5,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,4.588905263196468,0,0,0,125
22,4.9,Stormy,Medium,van,Urban,5,1,4,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,10.707301514278237,0,0,0,145
25,4.8,Stormy,Jam,scooter,Other,5,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,9.348082129081634,0,1,0,65
22,4.8,Sunny,Medium,scooter,Metropolitian,15,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,4.6576040488308506,0,0,1,100
33,4.8,Stormy,Jam,motorcycle,Urban,15,1,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,14.022272889546029,0,1,0,160
29,4.6,Fog,Jam,scooter,Metropolitian,5,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,4.674181132041085,0,1,0,135
37,4.1,Stormy,Low,motorcycle,Metropolitian,5,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,1.5203716294956426,0,0,0,170
28,5.0,Sandstorms,Jam,motorcycle,Metropolitian,10,1,4,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,16.849927898527486,0,1,0,150
38,4.6,Fog,Medium,scooter,Metropolitian,10,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,9.074660492148569,0,0,0,90
24,4.7,Cloudy,Medium,scooter,Other,5,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,4.560790032083551,0,0,0,65
33,4.8,Windy,Medium,motorcycle,Metropolitian,10,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,7.683366153831207,0,0,0,145
22,4.7,Sandstorms,Low,motorcycle,Metropolitian,10,1,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,12.237185165557097,0,0,0,115
30,4.4,Sandstorms,Jam,motorcycle,Metropolitian,5,1,2,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,12.209935212781263,0,1,0,195
37,4.5,Stormy,Low,scooter,Metropolitian,15,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,3.0644681848534674,0,0,0,150
21,4.8,Cloudy,Medium,motorcycle,Metropolitian,5,1,2,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,16.41227725326088,0,0,0,215
39,4.0,Windy,High,van,Urban,5,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,6.119700930942048,0,1,0,175
36,4.2,Fog,Jam,motorcycle,Metropolitian,15,0,4,0,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,4.656794673460914,0,1,0,190
35,4.5,Sandstorms,Low,motorcycle,Metropolitian,15,1,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,12.464407707477076,0,0,0,115
37,4.2,Windy,Low,motorcycle,Metropolitian,15,0,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,9.363685816064205,0,0,0,185
39,3.7,Sandstorms,Jam,van,Metropolitian,5,1,2,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,20.506770560951985,0,1,0,175
24,4.7,Sandstorms,Low,scooter,Metropolitian,5,1,4,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,12.116903303523188,0,0,0,60
27,4.8,Cloudy,Medium,motorcycle,Metropolitian,5,1,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,19.76113798326754,0,0,0,160
28,3.2,Sunny,Low,motorcycle,Metropolitian,15,1,2,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,20.285419899239784,0,0,1,220
31,4.7,Sunny,Jam,scooter,Metropolitian,10,1,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,13.405519757051435,0,1,1,125
33,4.7,Windy,Low,scooter,Urban,5,0,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,3.073792210546102,0,0,0,150
35,4.9,Sandstorms,Jam,motorcycle,Metropolitian,15,0,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,4.544221940522957,0,1,0,150
37,4.1,Windy,Medium,motorcycle,Metropolitian,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,4.663607407628082,0,0,0,185
33,4.8,Cloudy,Low,motorcycle,Metropolitian,5,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,3.0636429075646037,0,0,0,130
25,5.0,Windy,Jam,scooter,Urban,5,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,9.178618923208255,0,1,0,150
21,4.8,Sunny,Medium,motorcycle,Urban,5,1,4,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,20.183509878061816,0,0,1,60
32,4.9,Fog,Low,scooter,Metropolitian,15,0,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.5204340958391525,0,0,0,95
38,4.5,Windy,Low,motorcycle,Metropolitian,5,1,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,10.58774791094911,0,0,0,95
34,4.4,Stormy,Jam,scooter,Metropolitian,15,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.362569156819987,0,1,0,175
29,4.1,Sandstorms,Low,motorcycle,Metropolitian,5,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,3.018667712671057,0,0,0,145
24,4.6,Sandstorms,Jam,motorcycle,Metropolitian,10,1,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,16.63524687671942,0,1,0,165
24,4.2,Windy,Low,motorcycle,Metropolitian,10,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.554510755497601,0,0,0,140
37,4.6,Sunny,Jam,motorcycle,Metropolitian,10,1,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,17.137541231971383,0,1,1,140
23,4.8,Fog,High,motorcycle,Metropolitian,15,0,4,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,6.217534388118718,0,1,0,165
35,4.8,Windy,Low,motorcycle,Metropolitian,10,1,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,10.88096673825754,0,0,0,150
21,4.5,Fog,High,scooter,Metropolitian,15,0,3,0,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,3.029542588190851,0,1,0,160
38,4.7,Sunny,Medium,motorcycle,Metropolitian,5,0,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,5.95885544602542,0,0,1,135
22,4.6,Fog,Low,motorcycle,Metropolitian,10,1,4,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,11.916774093294519,0,0,0,155
35,3.7,Fog,Low,motorcycle,Metropolitian,10,1,2,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,16.981014780874723,1,0,0,46
33,4.7,Windy,Jam,motorcycle,Metropolitian,5,0,2,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,9.263353046989858,0,1,0,170
34,4.7,Sandstorms,Low,motorcycle,Urban,10,1,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,10.86730059239667,0,0,0,125
35,4.9,Stormy,Low,motorcycle,Urban,15,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,16.825407173297044,0,0,0,110
33,4.7,Sandstorms,Jam,scooter,Metropolitian,5,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,17.076641550283238,0,1,0,135
23,4.9,Fog,Medium,scooter,Metropolitian,5,1,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,16.85226577898369,0,0,0,155
38,5.0,Fog,Low,motorcycle,Metropolitian,15,0,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,9.314921928687134,0,0,0,155
20,5.0,Sunny,Jam,motorcycle,Metropolitian,15,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,10.880379656435515,0,1,1,140
21,4.6,Fog,Low,motorcycle,Metropolitian,5,0,3,0,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,7.790450160486463,0,0,0,125
23,4.7,Fog,Jam,motorcycle,Metropolitian,5,1,2,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,16.78784423000406,0,1,0,195
36,4.7,Fog,Low,motorcycle,Metropolitian,5,0,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,7.761509221755444,0,0,0,145
34,4.6,Sunny,Medium,motorcycle,Metropolitian,10,0,2,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,6.054000079546102,0,0,1,140
21,4.6,Stormy,Jam,scooter,Urban,15,1,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,12.419742417982935,0,1,0,95
27,5.0,Stormy,Medium,scooter,Metropolitian,15,0,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,7.76179099079581,0,0,0,140
32,4.9,Sunny,Medium,scooter,Metropolitian,15,0,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,7.546791881453104,0,0,1,135
22,4.6,Fog,Medium,scooter,Urban,15,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,9.176392788838102,0,0,0,110
32,4.9,Windy,Low,van,Urban,15,1,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,10.867368260468794,0,0,0,135
20,4.5,Cloudy,Low,scooter,Urban,5,0,3,0,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.5147958612637271,0,0,0,80
26,4.8,Cloudy,Jam,motorcycle,Metropolitian,5,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,13.829293208505467,0,1,0,190
29,4.6,Windy,Medium,motorcycle,Metropolitian,10,1,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,13.631301336706898,0,0,0,130
34,4.7,Sunny,Medium,scooter,Metropolitian,10,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,6.209493986319031,0,0,1,90
38,4.6,Fog,Medium,motorcycle,Metropolitian,15,1,2,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,13.42850475385044,0,0,0,200
31,4.7,Sandstorms,Low,van,Metropolitian,5,0,4,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,4.528170977124967,0,0,0,135
35,4.9,Stormy,Medium,motorcycle,Metropolitian,5,1,4,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,16.852142496944186,0,0,0,210
32,4.7,Windy,High,motorcycle,Metropolitian,15,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,1.5203749857290307,0,1,0,145
22,4.2,Stormy,Low,motorcycle,Urban,5,0,3,0,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1.5124757557423554,0,0,0,110
26,4.6,Fog,Medium,scooter,Urban,15,0,3,0,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,4.610371657194344,0,0,0,70
29,4.6,Stormy,Jam,motorcycle,Metropolitian,15,1,3,0,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,13.970575814165999,0,1,0,135
38,4.9,Stormy,Low,scooter,Metropolitian,10,0,3,0,0,0.0,1.0,1.0,6.123233995736766e-17,8.93821046011385,0,0,0,155
39,4.3,Stormy,Jam,motorcycle,Metropolitian,15,1,4,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,12.099914053162463,0,1,0,250
